,count_id,type,volume,xing_leg
3214,4552,Ped,17,EL
3215,4552,Sch,0,EL
3216,4562,Ped,0,SL
3217,4562,Sch,0,SL
3218,4562,Ped,0,NL
3219,4562,Sch,0,NL
3220,4562,Ped,0,WL
3221,4562,Sch,0,WL
3222,4562,Ped,0,EL
3223,4562,Sch,0,EL
3224,4567,Ped,271,SL
3225,4567,Sch,1,SL
3226,4567,Ped,87,NL
3227,4567,Sch,0,NL
3228,4567,Ped,3,WL
3229,4567,Sch,0,WL
3230,4567,Ped,94,EL
3231,4567,Sch,0,EL
3232,4573,Ped,1189,SL
3233,4573,Sch,11,SL
3234,4573,Ped,219,NL
3235,4573,Sch,0,NL
3236,4573,Ped,119,WL
3237,4573,Sch,0,WL
3238,4573,Ped,792,EL
3239,4573,Sch,13,EL
3240,4583,Ped,156,SL
3241,4583,Sch,107,SL
3242,4583,Ped,61,NL
3243,4583,Sch,20,NL
3244,4583,Ped,88,WL
3245,4583,Sch,45,WL
3246,4583,Ped,83,EL
3247,4583,Sch,28,EL
3248,4586,Ped,358,SL
3249,4586,Sch,161,SL
3250,4586,Ped,47,NL
3251,4586,Sch,12,NL
3252,4586,Ped,144,WL
3253,4586,Sch,43,WL
3254,4586,Ped,139,EL
3255,4586,Sch,66,EL
3256,4593,Ped,273,SL
3257,4593,Sch,0,SL
3258,4593,Ped,80,NL
3259,4593,Sch,0,NL
3260,4593,Ped,74,WL
3261,4593,Sch,0,WL
3262,4593,Ped,105,EL
3263,4593,Sch,0,EL
3264,4630,Ped,284,SL
3265,4630,Sch,0,SL
3266,4630,Ped,259,NL
3267,4630,Sch,1,NL
3268,4630,Ped,126,WL
3269,4630,Sch,0,WL
3270,4630,Ped,275,EL
3271,4630,Sch,0,EL
3272,4634,Ped,353,SL
3273,4634,Sch,2,SL
3274,4634,Ped,268,NL
3275,4634,Sch,0,NL
3276,4634,Ped,466,WL
3277,4634,Sch,1,WL
3278,4634,Ped,197,EL
3279,4634,Sch,2,EL
3280,4643,Ped,9,SL
3281,4643,Sch,0,SL
3282,4643,Ped,20,NL
3283,4643,Sch,0,NL
3284,4643,Ped,39,WL
3285,4643,Sch,0,WL
3286,4643,Ped,21,EL
3287,4643,Sch,0,EL
3288,4659,Ped,79,SL
3289,4659,Sch,0,SL
3290,4659,Ped,47,NL
3291,4659,Sch,13,NL
3292,4659,Ped,76,WL
3293,4659,Sch,5,WL
3294,4659,Ped,109,EL
3295,4659,Sch,6,EL
3296,4660,Ped,84,SL
3297,4660,Sch,9,SL
3298,4660,Ped,111,NL
3299,4660,Sch,22,NL
3300,4660,Ped,24,WL
3301,4660,Sch,0,WL
3302,4660,Ped,61,EL
3303,4660,Sch,8,EL
3304,4673,Ped,37,SL
3305,4673,Sch,0,SL
3306,4673,Ped,62,NL
3307,4673,Sch,1,NL
3308,4673,Ped,0,WL
3309,4673,Sch,0,WL
3310,4673,Ped,33,EL
3311,4673,Sch,0,EL
3312,4678,Ped,0,SL
3313,4678,Sch,0,SL
3314,4678,Ped,38,NL
3315,4678,Sch,0,NL
3316,4678,Ped,3,WL
3317,4678,Sch,0,WL
3318,4678,Ped,179,EL
3319,4678,Sch,1,EL
3320,4685,Ped,2287,SL
3321,4685,Sch,3,SL
3322,4685,Ped,974,NL
3323,4685,Sch,0,NL
3324,4685,Ped,1281,WL
3325,4685,Sch,0,WL
3326,4685,Ped,1883,EL
3327,4685,Sch,6,EL
3328,4686,Ped,0,SL
3329,4686,Sch,0,SL
3330,4686,Ped,0,NL
3331,4686,Sch,0,NL
3332,4686,Ped,0,WL
3333,4686,Sch,0,WL
3334,4686,Ped,0,EL
3335,4686,Sch,0,EL
3336,4713,Ped,190,SL
3337,4713,Sch,8,SL
3338,4713,Ped,205,NL
3339,4713,Sch,0,NL
3340,4713,Ped,141,WL
3341,4713,Sch,0,WL
3342,4713,Ped,219,EL
3343,4713,Sch,8,EL
3344,4730,Ped,0,SL
3345,4730,Sch,0,SL
3346,4730,Ped,0,NL
3347,4730,Sch,0,NL
3348,4730,Ped,0,WL
3349,4730,Sch,0,WL
3350,4730,Ped,0,EL
3351,4730,Sch,0,EL
3352,4739,Ped,2,SL
3353,4739,Sch,0,SL
3354,4739,Ped,2,NL
3355,4739,Sch,0,NL
3356,4739,Ped,43,WL
3357,4739,Sch,4,WL
3358,4739,Ped,5,EL
3359,4739,Sch,4,EL
3360,4742,Ped,0,SL
3361,4742,Sch,0,SL
3362,4742,Ped,0,NL
3363,4742,Sch,0,NL
3364,4742,Ped,0,WL
3365,4742,Sch,0,WL
3366,4742,Ped,0,EL
3367,4742,Sch,0,EL
3368,4744,Ped,46,SL
3369,4744,Sch,0,SL
3370,4744,Ped,31,NL
3371,4744,Sch,5,NL
3372,4744,Ped,164,WL
3373,4744,Sch,10,WL
3374,4744,Ped,35,EL
3375,4744,Sch,5,EL
3376,4755,Ped,256,SL
3377,4755,Sch,0,SL
3378,4755,Ped,75,NL
3379,4755,Sch,0,NL
3380,4755,Ped,59,WL
3381,4755,Sch,0,WL
3382,4755,Ped,103,EL
3383,4755,Sch,0,EL
3384,4760,Ped,119,SL
3385,4760,Sch,7,SL
3386,4760,Ped,117,NL
3387,4760,Sch,0,NL
3388,4760,Ped,78,WL
3389,4760,Sch,9,WL
3390,4760,Ped,260,EL
3391,4760,Sch,20,EL
3392,4764,Ped,0,SL
3393,4764,Sch,0,SL
3394,4764,Ped,0,NL
3395,4764,Sch,0,NL
3396,4764,Ped,0,WL
3397,4764,Sch,0,WL
3398,4764,Ped,0,EL
3399,4764,Sch,0,EL
3400,4769,Ped,1086,SL
3401,4769,Sch,5,SL
3402,4769,Ped,236,NL
3403,4769,Sch,0,NL
3404,4769,Ped,957,WL
3405,4769,Sch,0,WL
3406,4769,Ped,874,EL
3407,4769,Sch,0,EL
3408,4803,Ped,27,SL
3409,4803,Sch,0,SL
3410,4803,Ped,5,NL
3411,4803,Sch,0,NL
3412,4803,Ped,188,WL
3413,4803,Sch,20,WL
3414,4803,Ped,150,EL
3415,4803,Sch,3,EL
3416,4808,Ped,5,SL
3417,4808,Sch,0,SL
3418,4808,Ped,66,NL
3419,4808,Sch,8,NL
3420,4808,Ped,170,WL
3421,4808,Sch,33,WL
3422,4808,Ped,228,EL
3423,4808,Sch,54,EL
3424,4809,Ped,5,SL
3425,4809,Sch,0,SL
3426,4809,Ped,66,NL
3427,4809,Sch,8,NL
3428,4809,Ped,170,WL
3429,4809,Sch,33,WL
3430,4809,Ped,228,EL
3431,4809,Sch,54,EL
3432,4811,Ped,5,SL
3433,4811,Sch,0,SL
3434,4811,Ped,66,NL
3435,4811,Sch,8,NL
3436,4811,Ped,170,WL
3437,4811,Sch,33,WL
3438,4811,Ped,228,EL
3439,4811,Sch,54,EL
3440,4827,Ped,0,SL
3441,4827,Sch,0,SL
3442,4827,Ped,0,NL
3443,4827,Sch,0,NL
3444,4827,Ped,0,WL
3445,4827,Sch,0,WL
3446,4827,Ped,0,EL
3447,4827,Sch,0,EL
3448,4830,Ped,0,SL
3449,4830,Sch,0,SL
3450,4830,Ped,0,NL
3451,4830,Sch,0,NL
3452,4830,Ped,0,WL
3453,4830,Sch,0,WL
3454,4830,Ped,0,EL
3455,4830,Sch,0,EL
3456,4836,Ped,0,SL
3457,4836,Sch,0,SL
3458,4836,Ped,0,NL
3459,4836,Sch,0,NL
3460,4836,Ped,0,WL
3461,4836,Sch,0,WL
3462,4836,Ped,119,EL
3463,4836,Sch,2,EL
3464,4837,Ped,9,SL
3465,4837,Sch,12,SL
3466,4837,Ped,73,NL
3467,4837,Sch,2,NL
3468,4837,Ped,217,WL
3469,4837,Sch,43,WL
3470,4837,Ped,127,EL
3471,4837,Sch,53,EL
3472,4845,Ped,142,SL
3473,4845,Sch,70,SL
3474,4845,Ped,18,NL
3475,4845,Sch,6,NL
3476,4845,Ped,199,WL
3477,4845,Sch,119,WL
3478,4845,Ped,148,EL
3479,4845,Sch,78,EL
3480,4846,Ped,74,SL
3481,4846,Sch,4,SL
3482,4846,Ped,4,NL
3483,4846,Sch,0,NL
3484,4846,Ped,107,WL
3485,4846,Sch,9,WL
3486,4846,Ped,128,EL
3487,4846,Sch,4,EL
3488,4847,Ped,88,SL
3489,4847,Sch,2,SL
3490,4847,Ped,179,NL
3491,4847,Sch,5,NL
3492,4847,Ped,79,WL
3493,4847,Sch,2,WL
3494,4847,Ped,129,EL
3495,4847,Sch,3,EL
3496,4850,Ped,40,SL
3497,4850,Sch,25,SL
3498,4850,Ped,288,NL
3499,4850,Sch,28,NL
3500,4850,Ped,97,WL
3501,4850,Sch,13,WL
3502,4850,Ped,74,EL
3503,4850,Sch,4,EL
3504,4852,Ped,0,SL
3505,4852,Sch,0,SL
3506,4852,Ped,0,NL
3507,4852,Sch,0,NL
3508,4852,Ped,0,WL
3509,4852,Sch,0,WL
3510,4852,Ped,12,EL
3511,4852,Sch,1,EL
3512,4869,Ped,15,SL
3513,4869,Sch,3,SL
3514,4869,Ped,25,NL
3515,4869,Sch,16,NL
3516,4869,Ped,389,WL
3517,4869,Sch,235,WL
3518,4869,Ped,314,EL
3519,4869,Sch,117,EL
3520,4870,Ped,22,SL
3521,4870,Sch,12,SL
3522,4870,Ped,42,NL
3523,4870,Sch,2,NL
3524,4870,Ped,228,WL
3525,4870,Sch,770,WL
3526,4870,Ped,351,EL
3527,4870,Sch,59,EL
3528,4889,Ped,333,SL
3529,4889,Sch,85,SL
3530,4889,Ped,279,NL
3531,4889,Sch,80,NL
3532,4889,Ped,0,WL
3533,4889,Sch,0,WL
3534,4889,Ped,91,EL
3535,4889,Sch,32,EL
3536,4904,Ped,0,SL
3537,4904,Sch,0,SL
3538,4904,Ped,0,NL
3539,4904,Sch,0,NL
3540,4904,Ped,0,WL
3541,4904,Sch,0,WL
3542,4904,Ped,0,EL
3543,4904,Sch,0,EL
3544,4905,Ped,0,SL
3545,4905,Sch,0,SL
3546,4905,Ped,0,NL
3547,4905,Sch,0,NL
3548,4905,Ped,0,WL
3549,4905,Sch,0,WL
3550,4905,Ped,0,EL
3551,4905,Sch,0,EL
3552,4906,Ped,0,SL
3553,4906,Sch,0,SL
3554,4906,Ped,0,NL
3555,4906,Sch,0,NL
3556,4906,Ped,0,WL
3557,4906,Sch,0,WL
3558,4906,Ped,0,EL
3559,4906,Sch,0,EL
3560,4907,Ped,0,SL
3561,4907,Sch,0,SL
3562,4907,Ped,0,NL
3563,4907,Sch,0,NL
3564,4907,Ped,0,WL
3565,4907,Sch,0,WL
3566,4907,Ped,0,EL
3567,4907,Sch,0,EL
3568,4908,Ped,140,SL
3569,4908,Sch,0,SL
3570,4908,Ped,0,NL
3571,4908,Sch,140,NL
3572,4908,Ped,140,WL
3573,4908,Sch,0,WL
3574,4908,Ped,0,EL
3575,4908,Sch,140,EL
3576,4911,Ped,140,SL
3577,4911,Sch,0,SL
3578,4911,Ped,0,NL
3579,4911,Sch,140,NL
3580,4911,Ped,140,WL
3581,4911,Sch,0,WL
3582,4911,Ped,0,EL
3583,4911,Sch,140,EL
3584,4931,Ped,0,SL
3585,4931,Sch,0,SL
3586,4931,Ped,0,NL
3587,4931,Sch,0,NL
3588,4931,Ped,5,WL
3589,4931,Sch,0,WL
3590,4931,Ped,4,EL
3591,4931,Sch,0,EL
3592,4940,Ped,193,SL
3593,4940,Sch,0,SL
3594,4940,Ped,123,NL
3595,4940,Sch,2,NL
3596,4940,Ped,148,WL
3597,4940,Sch,0,WL
3598,4940,Ped,56,EL
3599,4940,Sch,0,EL
3600,4955,Ped,1411,SL
3601,4955,Sch,0,SL
3602,4955,Ped,0,NL
3603,4955,Sch,0,NL
3604,4955,Ped,0,WL
3605,4955,Sch,0,WL
3606,4955,Ped,1519,EL
3607,4955,Sch,0,EL
3608,4957,Ped,161,SL
3609,4957,Sch,0,SL
3610,4957,Ped,158,NL
3611,4957,Sch,1,NL
3612,4957,Ped,10,WL
3613,4957,Sch,0,WL
3614,4957,Ped,2,EL
3615,4957,Sch,0,EL
3616,4971,Ped,0,SL
3617,4971,Sch,0,SL
3618,4971,Ped,63,NL
3619,4971,Sch,0,NL
3620,4971,Ped,0,WL
3621,4971,Sch,0,WL
3622,4971,Ped,0,EL
3623,4971,Sch,0,EL
3624,4972,Ped,0,SL
3625,4972,Sch,1,SL
3626,4972,Ped,60,NL
3627,4972,Sch,0,NL
3628,4972,Ped,320,WL
3629,4972,Sch,0,WL
3630,4972,Ped,138,EL
3631,4972,Sch,1,EL
3632,4982,Ped,0,SL
3633,4982,Sch,0,SL
3634,4982,Ped,0,NL
3635,4982,Sch,0,NL
3636,4982,Ped,0,WL
3637,4982,Sch,0,WL
3638,4982,Ped,0,EL
3639,4982,Sch,0,EL
3640,4984,Ped,0,SL
3641,4984,Sch,0,SL
3642,4984,Ped,21,NL
3643,4984,Sch,0,NL
3644,4984,Ped,2,WL
3645,4984,Sch,0,WL
3646,4984,Ped,13,EL
3647,4984,Sch,1,EL
3648,4990,Ped,93,SL
3649,4990,Sch,2,SL
3650,4990,Ped,68,NL
3651,4990,Sch,2,NL
3652,4990,Ped,99,WL
3653,4990,Sch,2,WL
3654,4990,Ped,71,EL
3655,4990,Sch,4,EL
3656,5031,Ped,188,SL
3657,5031,Sch,3,SL
3658,5031,Ped,83,NL
3659,5031,Sch,0,NL
3660,5031,Ped,37,WL
3661,5031,Sch,0,WL
3662,5031,Ped,1,EL
3663,5031,Sch,1,EL
3664,5032,Ped,187,SL
3665,5032,Sch,0,SL
3666,5032,Ped,340,NL
3667,5032,Sch,0,NL
3668,5032,Ped,225,WL
3669,5032,Sch,0,WL
3670,5032,Ped,217,EL
3671,5032,Sch,0,EL
3672,5037,Ped,158,SL
3673,5037,Sch,5,SL
3674,5037,Ped,191,NL
3675,5037,Sch,6,NL
3676,5037,Ped,225,WL
3677,5037,Sch,15,WL
3678,5037,Ped,87,EL
3679,5037,Sch,0,EL
3680,5042,Ped,142,SL
3681,5042,Sch,10,SL
3682,5042,Ped,164,NL
3683,5042,Sch,21,NL
3684,5042,Ped,4,WL
3685,5042,Sch,2,WL
3686,5042,Ped,8,EL
3687,5042,Sch,0,EL
3688,5054,Ped,0,SL
3689,5054,Sch,0,SL
3690,5054,Ped,0,NL
3691,5054,Sch,0,NL
3692,5054,Ped,16,WL
3693,5054,Sch,0,WL
3694,5054,Ped,9,EL
3695,5054,Sch,0,EL
3696,5055,Ped,167,SL
3697,5055,Sch,0,SL
3698,5055,Ped,113,NL
3699,5055,Sch,0,NL
3700,5055,Ped,40,WL
3701,5055,Sch,0,WL
3702,5055,Ped,6,EL
3703,5055,Sch,0,EL
3704,5059,Ped,168,SL
3705,5059,Sch,1,SL
3706,5059,Ped,159,NL
3707,5059,Sch,0,NL
3708,5059,Ped,33,WL
3709,5059,Sch,0,WL
3710,5059,Ped,142,EL
3711,5059,Sch,0,EL
3712,5060,Ped,30,SL
3713,5060,Sch,0,SL
3714,5060,Ped,70,NL
3715,5060,Sch,0,NL
3716,5060,Ped,18,WL
3717,5060,Sch,1,WL
3718,5060,Ped,36,EL
3719,5060,Sch,0,EL
3720,5065,Ped,36,SL
3721,5065,Sch,4,SL
3722,5065,Ped,36,NL
3723,5065,Sch,0,NL
3724,5065,Ped,54,WL
3725,5065,Sch,3,WL
3726,5065,Ped,50,EL
3727,5065,Sch,4,EL
3728,5070,Ped,142,SL
3729,5070,Sch,2,SL
3730,5070,Ped,62,NL
3731,5070,Sch,1,NL
3732,5070,Ped,9,WL
3733,5070,Sch,1,WL
3734,5070,Ped,11,EL
3735,5070,Sch,0,EL
3736,5074,Ped,179,SL
3737,5074,Sch,0,SL
3738,5074,Ped,0,NL
3739,5074,Sch,0,NL
3740,5074,Ped,8,WL
3741,5074,Sch,0,WL
3742,5074,Ped,4,EL
3743,5074,Sch,0,EL
3744,5082,Ped,93,SL
3745,5082,Sch,2,SL
3746,5082,Ped,0,NL
3747,5082,Sch,0,NL
3748,5082,Ped,35,WL
3749,5082,Sch,0,WL
3750,5082,Ped,8,EL
3751,5082,Sch,0,EL
3752,5085,Ped,1908,SL
3753,5085,Sch,33,SL
3754,5085,Ped,1201,NL
3755,5085,Sch,17,NL
3756,5085,Ped,816,WL
3757,5085,Sch,24,WL
3758,5085,Ped,2374,EL
3759,5085,Sch,58,EL
3760,5089,Ped,1908,SL
3761,5089,Sch,33,SL
3762,5089,Ped,1201,NL
3763,5089,Sch,17,NL
3764,5089,Ped,816,WL
3765,5089,Sch,24,WL
3766,5089,Ped,2374,EL
3767,5089,Sch,58,EL
3768,5115,Ped,2757,SL
3769,5115,Sch,65,SL
3770,5115,Ped,1955,NL
3771,5115,Sch,110,NL
3772,5115,Ped,1247,WL
3773,5115,Sch,53,WL
3774,5115,Ped,1541,EL
3775,5115,Sch,54,EL
3776,5142,Ped,352,SL
3777,5142,Sch,12,SL
3778,5142,Ped,514,NL
3779,5142,Sch,8,NL
3780,5142,Ped,0,WL
3781,5142,Sch,0,WL
3782,5142,Ped,220,EL
3783,5142,Sch,31,EL
3784,5153,Ped,0,SL
3785,5153,Sch,0,SL
3786,5153,Ped,161,NL
3787,5153,Sch,3,NL
3788,5153,Ped,33,WL
3789,5153,Sch,0,WL
3790,5153,Ped,50,EL
3791,5153,Sch,3,EL
3792,5171,Ped,86,SL
3793,5171,Sch,6,SL
3794,5171,Ped,73,NL
3795,5171,Sch,0,NL
3796,5171,Ped,66,WL
3797,5171,Sch,0,WL
3798,5171,Ped,191,EL
3799,5171,Sch,0,EL
3800,5172,Ped,45,SL
3801,5172,Sch,4,SL
3802,5172,Ped,116,NL
3803,5172,Sch,14,NL
3804,5172,Ped,65,WL
3805,5172,Sch,0,WL
3806,5172,Ped,84,EL
3807,5172,Sch,0,EL
3808,5191,Ped,787,SL
3809,5191,Sch,50,SL
3810,5191,Ped,761,NL
3811,5191,Sch,18,NL
3812,5191,Ped,9440,WL
3813,5191,Sch,24,WL
3814,5191,Ped,1295,EL
3815,5191,Sch,35,EL
3816,5203,Ped,389,SL
3817,5203,Sch,22,SL
3818,5203,Ped,444,NL
3819,5203,Sch,12,NL
3820,5203,Ped,235,WL
3821,5203,Sch,18,WL
3822,5203,Ped,2,EL
3823,5203,Sch,0,EL
3824,5204,Ped,423,SL
3825,5204,Sch,19,SL
3826,5204,Ped,0,NL
3827,5204,Sch,0,NL
3828,5204,Ped,240,WL
3829,5204,Sch,4,WL
3830,5204,Ped,6,EL
3831,5204,Sch,0,EL
3832,5208,Ped,640,SL
3833,5208,Sch,23,SL
3834,5208,Ped,1195,NL
3835,5208,Sch,34,NL
3836,5208,Ped,823,WL
3837,5208,Sch,17,WL
3838,5208,Ped,1170,EL
3839,5208,Sch,14,EL
3840,5211,Ped,1109,SL
3841,5211,Sch,3,SL
3842,5211,Ped,1043,NL
3843,5211,Sch,32,NL
3844,5211,Ped,835,WL
3845,5211,Sch,5,WL
3846,5211,Ped,1175,EL
3847,5211,Sch,17,EL
3848,5215,Ped,1109,SL
3849,5215,Sch,3,SL
3850,5215,Ped,1043,NL
3851,5215,Sch,32,NL
3852,5215,Ped,835,WL
3853,5215,Sch,5,WL
3854,5215,Ped,1175,EL
3855,5215,Sch,17,EL
3856,5254,Ped,0,SL
3857,5254,Sch,0,SL
3858,5254,Ped,712,NL
3859,5254,Sch,12,NL
3860,5254,Ped,181,WL
3861,5254,Sch,2,WL
3862,5254,Ped,106,EL
3863,5254,Sch,3,EL
3864,5256,Ped,0,SL
3865,5256,Sch,0,SL
3866,5256,Ped,373,NL
3867,5256,Sch,5,NL
3868,5256,Ped,293,WL
3869,5256,Sch,3,WL
3870,5256,Ped,118,EL
3871,5256,Sch,0,EL
3872,5271,Ped,181,SL
3873,5271,Sch,1,SL
3874,5271,Ped,70,NL
3875,5271,Sch,0,NL
3876,5271,Ped,139,WL
3877,5271,Sch,0,WL
3878,5271,Ped,88,EL
3879,5271,Sch,0,EL
3880,5274,Ped,181,SL
3881,5274,Sch,31,SL
3882,5274,Ped,102,NL
3883,5274,Sch,26,NL
3884,5274,Ped,208,WL
3885,5274,Sch,89,WL
3886,5274,Ped,197,EL
3887,5274,Sch,40,EL
3888,5292,Ped,266,SL
3889,5292,Sch,0,SL
3890,5292,Ped,102,NL
3891,5292,Sch,3,NL
3892,5292,Ped,132,WL
3893,5292,Sch,3,WL
3894,5292,Ped,223,EL
3895,5292,Sch,1,EL
3896,5331,Ped,185,SL
3897,5331,Sch,0,SL
3898,5331,Ped,104,NL
3899,5331,Sch,0,NL
3900,5331,Ped,95,WL
3901,5331,Sch,1,WL
3902,5331,Ped,107,EL
3903,5331,Sch,4,EL
3904,5334,Ped,0,SL
3905,5334,Sch,0,SL
3906,5334,Ped,241,NL
3907,5334,Sch,11,NL
3908,5334,Ped,0,WL
3909,5334,Sch,0,WL
3910,5334,Ped,238,EL
3911,5334,Sch,6,EL
3912,5340,Ped,0,SL
3913,5340,Sch,0,SL
3914,5340,Ped,219,NL
3915,5340,Sch,0,NL
3916,5340,Ped,0,WL
3917,5340,Sch,0,WL
3918,5340,Ped,216,EL
3919,5340,Sch,4,EL
3920,5351,Ped,209,SL
3921,5351,Sch,3,SL
3922,5351,Ped,0,NL
3923,5351,Sch,0,NL
3924,5351,Ped,154,WL
3925,5351,Sch,0,WL
3926,5351,Ped,329,EL
3927,5351,Sch,1,EL
3928,5356,Ped,507,SL
3929,5356,Sch,20,SL
3930,5356,Ped,500,NL
3931,5356,Sch,11,NL
3932,5356,Ped,33,WL
3933,5356,Sch,5,WL
3934,5356,Ped,14,EL
3935,5356,Sch,0,EL
3936,5359,Ped,0,SL
3937,5359,Sch,0,SL
3938,5359,Ped,0,NL
3939,5359,Sch,0,NL
3940,5359,Ped,101,WL
3941,5359,Sch,5,WL
3942,5359,Ped,0,EL
3943,5359,Sch,0,EL
3944,5360,Ped,277,SL
3945,5360,Sch,0,SL
3946,5360,Ped,380,NL
3947,5360,Sch,2,NL
3948,5360,Ped,92,WL
3949,5360,Sch,0,WL
3950,5360,Ped,1,EL
3951,5360,Sch,0,EL
3952,5361,Ped,1891,SL
3953,5361,Sch,0,SL
3954,5361,Ped,2029,NL
3955,5361,Sch,108,NL
3956,5361,Ped,527,WL
3957,5361,Sch,13,WL
3958,5361,Ped,308,EL
3959,5361,Sch,5,EL
3960,5363,Ped,1464,SL
3961,5363,Sch,31,SL
3962,5363,Ped,914,NL
3963,5363,Sch,8,NL
3964,5363,Ped,507,WL
3965,5363,Sch,32,WL
3966,5363,Ped,209,EL
3967,5363,Sch,2,EL
3968,5365,Ped,0,SL
3969,5365,Sch,0,SL
3970,5365,Ped,0,NL
3971,5365,Sch,0,NL
3972,5365,Ped,0,WL
3973,5365,Sch,0,WL
3974,5365,Ped,0,EL
3975,5365,Sch,0,EL
3976,5376,Ped,3398,SL
3977,5376,Sch,59,SL
3978,5376,Ped,3843,NL
3979,5376,Sch,58,NL
3980,5376,Ped,4110,WL
3981,5376,Sch,50,WL
3982,5376,Ped,2116,EL
3983,5376,Sch,27,EL
3984,5377,Ped,0,SL
3985,5377,Sch,0,SL
3986,5377,Ped,0,NL
3987,5377,Sch,0,NL
3988,5377,Ped,0,WL
3989,5377,Sch,0,WL
3990,5377,Ped,0,EL
3991,5377,Sch,0,EL
3992,5410,Ped,1279,SL
3993,5410,Sch,3,SL
3994,5410,Ped,1397,NL
3995,5410,Sch,5,NL
3996,5410,Ped,512,WL
3997,5410,Sch,2,WL
3998,5410,Ped,500,EL
3999,5410,Sch,1,EL
4000,5431,Ped,1474,SL
4001,5431,Sch,53,SL
4002,5431,Ped,0,NL
4003,5431,Sch,0,NL
4004,5431,Ped,22,WL
4005,5431,Sch,0,WL
4006,5431,Ped,5,EL
4007,5431,Sch,0,EL
4008,5442,Ped,411,SL
4009,5442,Sch,113,SL
4010,5442,Ped,104,NL
4011,5442,Sch,11,NL
4012,5442,Ped,84,WL
4013,5442,Sch,20,WL
4014,5442,Ped,80,EL
4015,5442,Sch,5,EL
4016,5446,Ped,401,SL
4017,5446,Sch,70,SL
4018,5446,Ped,111,NL
4019,5446,Sch,45,NL
4020,5446,Ped,44,WL
4021,5446,Sch,51,WL
4022,5446,Ped,47,EL
4023,5446,Sch,15,EL
4024,5466,Ped,1084,SL
4025,5466,Sch,3,SL
4026,5466,Ped,832,NL
4027,5466,Sch,0,NL
4028,5466,Ped,480,WL
4029,5466,Sch,4,WL
4030,5466,Ped,406,EL
4031,5466,Sch,1,EL
4032,5471,Ped,363,SL
4033,5471,Sch,2,SL
4034,5471,Ped,184,NL
4035,5471,Sch,1,NL
4036,5471,Ped,8,WL
4037,5471,Sch,0,WL
4038,5471,Ped,88,EL
4039,5471,Sch,0,EL
4040,5475,Ped,0,SL
4041,5475,Sch,0,SL
4042,5475,Ped,0,NL
4043,5475,Sch,0,NL
4044,5475,Ped,0,WL
4045,5475,Sch,0,WL
4046,5475,Ped,0,EL
4047,5475,Sch,0,EL
4048,5484,Ped,734,SL
4049,5484,Sch,13,SL
4050,5484,Ped,885,NL
4051,5484,Sch,14,NL
4052,5484,Ped,832,WL
4053,5484,Sch,5,WL
4054,5484,Ped,901,EL
4055,5484,Sch,15,EL
4056,5505,Ped,539,SL
4057,5505,Sch,0,SL
4058,5505,Ped,367,NL
4059,5505,Sch,0,NL
4060,5505,Ped,457,WL
4061,5505,Sch,0,WL
4062,5505,Ped,373,EL
4063,5505,Sch,0,EL
4064,5516,Ped,112,SL
4065,5516,Sch,3,SL
4066,5516,Ped,196,NL
4067,5516,Sch,14,NL
4068,5516,Ped,4,WL
4069,5516,Sch,0,WL
4070,5516,Ped,2,EL
4071,5516,Sch,0,EL
4072,5521,Ped,395,SL
4073,5521,Sch,18,SL
4074,5521,Ped,272,NL
4075,5521,Sch,2,NL
4076,5521,Ped,262,WL
4077,5521,Sch,11,WL
4078,5521,Ped,241,EL
4079,5521,Sch,0,EL
4080,5534,Ped,411,SL
4081,5534,Sch,5,SL
4082,5534,Ped,175,NL
4083,5534,Sch,11,NL
4084,5534,Ped,550,WL
4085,5534,Sch,25,WL
4086,5534,Ped,355,EL
4087,5534,Sch,7,EL
4088,5538,Ped,282,SL
4089,5538,Sch,0,SL
4090,5538,Ped,222,NL
4091,5538,Sch,0,NL
4092,5538,Ped,344,WL
4093,5538,Sch,0,WL
4094,5538,Ped,333,EL
4095,5538,Sch,0,EL
4096,5540,Ped,431,SL
4097,5540,Sch,18,SL
4098,5540,Ped,331,NL
4099,5540,Sch,10,NL
4100,5540,Ped,501,WL
4101,5540,Sch,11,WL
4102,5540,Ped,429,EL
4103,5540,Sch,17,EL
4104,5542,Ped,431,SL
4105,5542,Sch,18,SL
4106,5542,Ped,331,NL
4107,5542,Sch,10,NL
4108,5542,Ped,501,WL
4109,5542,Sch,11,WL
4110,5542,Ped,429,EL
4111,5542,Sch,17,EL
4112,5560,Ped,23666,SL
4113,5560,Sch,1845,SL
4114,5560,Ped,245,NL
4115,5560,Sch,31,NL
4116,5560,Ped,12654,WL
4117,5560,Sch,975,WL
4118,5560,Ped,416,EL
4119,5560,Sch,21,EL
4120,5565,Ped,117,SL
4121,5565,Sch,51,SL
4122,5565,Ped,0,NL
4123,5565,Sch,0,NL
4124,5565,Ped,153,WL
4125,5565,Sch,30,WL
4126,5565,Ped,2,EL
4127,5565,Sch,0,EL
4128,5570,Ped,38,SL
4129,5570,Sch,0,SL
4130,5570,Ped,16,NL
4131,5570,Sch,0,NL
4132,5570,Ped,154,WL
4133,5570,Sch,3,WL
4134,5570,Ped,234,EL
4135,5570,Sch,1,EL
4136,5574,Ped,59,SL
4137,5574,Sch,1,SL
4138,5574,Ped,43,NL
4139,5574,Sch,0,NL
4140,5574,Ped,105,WL
4141,5574,Sch,5,WL
4142,5574,Ped,392,EL
