ASSETID,EMPTOT
143753,300.361646
143754,104.8019035
143756,669.8944611
143757,242.7379217
143759,183.8357849
143760,83.14777196
143762,395.2632444
143763,106.1299781
143764,311.3667858
143765,109.4908212
143766,286.3816238
143767,53.6897796
143768,452.4470366
143770,184.263715
143771,348.2749614
143772,132.8810694
143773,208.9175262
143775,1083.427233
143776,1127.168028
143778,108.6573675
143779,149.9021111
143780,104.5216091
143781,70.05594799
143783,558.6543233
143784,309.8327449
143785,135.8983421
143786,762.110291
143787,252.9705001
143788,66.28577272
143789,351.4234044
143791,85.07108721
143792,69.05268304
143794,646.4675138
143796,453.1193023
143797,217.4215428
143798,456.6996124
143799,249.7596183
143800,69.910825
143801,42.04684728
143802,307.9261599
143803,107.2048901
143804,139.0075982
143805,490.9989104
143806,458.2055743
143808,126.2997633
143809,263.8435254
143810,110.9431721
143811,91.147763
143814,440.3956403
143815,353.4341481
143816,195.5491977
143818,49.80103857
143820,69.42455747
143821,76.18939276
143822,97.78124684
143823,129.3831439
143825,508.5253335
143826,192.3841503
143827,291.7911889
143828,308.6803377
143829,33.7956597
143830,550.5510456
143831,185.010719
143832,38.10772613
143833,210.3343304
143834,160.6569493
143835,174.822666
143836,86.70505201
143837,22.05891974
143838,10.99040572
143841,203.9898054
143842,101.3022941
143843,329.646712
143845,698.0852223
143846,507.4089739
143847,563.3765258
143848,24.35087536
143849,22.3380526
143852,47.93374586
143853,80.35388093
143854,68.77103246
143856,163.6807777
143857,433.996337
143860,134.7936818
143861,1157.864989
143863,1004.099617
143867,50.8539623
143868,23.40836727
143869,68.13038602
143870,61.7593825
143871,22.27194534
143873,442.7542139
143874,137.2664948
143875,11.69404462
143877,264.1178071
143878,128.2267172
143879,107.856521
143881,118.0309619
143882,116.0054578
143883,194.89177
143884,85.04698828
143885,96.05238555
143886,81.06804899
143887,255.0814707
143888,281.4921461
143890,135.3014595
143892,367.1111306
143893,32.52339301
143898,42.1826089
143899,1180.817335
143900,740.2231052
143902,950.3904044
143903,168.0113526
143905,351.7087042
143906,19.51164597
143907,546.987095
143908,568.1188392
143909,511.7753471
143910,586.7751347
143911,806.9187637
143912,793.4313241
143913,300.4286871
143914,348.089515
143915,456.2807694
143916,79.1352599
143918,509.3256576
143919,530.106387
143920,120.0569107
143921,171.1729206
143923,98.48024799
143927,80.43766485
143928,130.3874059
143929,759.0572983
143930,1300.725306
143931,622.2242143
143932,491.1129568
143934,717.1949092
143935,112.3459276
143936,230.0073614
143937,121.7414064
143938,152.2147569
143939,230.6321022
143941,94.85424265
143942,695.5481214
143943,1183.148166
143944,821.8196915
143945,884.5952969
143946,433.7595978
143949,93.96242495
143952,742.9724382
143953,1092.097186
143954,1734.731239
143955,216.8570901
143956,46.53307656
143958,106.3226208
143959,167.7724327
143960,209.4750525
143961,61.78996749
143963,345.8321645
143965,301.9751831
143966,1610.428633
143968,1146.918222
143969,387.9862362
143970,603.0429793
143971,372.8855302
143973,842.2285139
143974,1196.954584
143975,909.5029423
143977,55.06787463
143978,625.4354642
143979,599.4286635
143983,599.279965
143984,234.455759
143985,236.4111617
143986,271.1542666
143987,331.7044458
143988,353.0895779
143989,175.2137332
143990,1345.472947
143992,442.8797232
143993,391.5865928
143994,323.862916
143995,299.3781898
143997,1472.5923
143999,968.2185613
144001,264.5474978
144002,1676.123518
144003,1046.115178
144004,301.6809712
144005,342.7814519
144006,408.6664809
144007,18.6276911
144008,59.25365617
144009,496.135632
144010,85.06203988
144011,36.46265795
144012,36.84677188
144014,373.5856028
144015,1617.167733
144016,1147.892874
144017,402.4030604
144018,475.2330532
144019,1590.590605
144020,1730.592047
144021,756.8242443
144022,151.4951311
144023,870.0812669
144024,702.8150798
144026,185.1677655
144027,135.9088139
144028,1195.948476
144029,614.3841208
144031,58.97564035
144032,509.2987176
144034,36.89663419
144036,48.90856348
144037,30.90030511
144038,39.6661366
144041,54.45385514
144042,285.3878305
144043,428.7360431
144045,237.1693087
144046,378.849366
144047,280.0543813
144048,518.1350259
144049,249.0339319
144050,370.9421469
144051,323.0372536
144052,54.76604742
144053,24.2728602
144057,723.2164358
144059,83.79140141
144062,56.52998851
144064,41.17160457
144065,61.24163067
144066,107.7925866
144068,66.44808387
144069,45.21919629
144070,45.24517441
144072,35.14414589
144073,245.3502238
144076,501.2424286
144077,263.683365
144078,1542.392579
144079,998.3531423
144080,303.6745263
144081,266.1375926
144082,531.5668727
144083,515.4097995
144084,34.50177613
144086,70.63799698
144087,347.8044404
144090,62.65731929
144091,46.32253026
144092,50.8902523
144094,102.8288477
144095,75.59690824
144096,327.1839499
144097,445.2280951
144099,298.6679115
144100,53.42159782
144101,149.4069317
144102,191.2629779
144105,28.66786706
144106,38.13125429
144107,79.01321137
144108,36.9703486
144110,71.93336806
144111,33.43162443
144112,185.5637459
144113,99.34109946
144114,70.67646556
144116,184.8808802
144117,220.5855314
144118,226.3726474
144119,139.4679933
144120,40.83469466
144121,249.8547115
144122,230.7626324
144123,1201.017646
144124,85.85132465
144125,124.0535423
144126,304.1696809
144129,249.0217635
144130,131.8086648
144131,156.3953048
144132,186.8635565
144133,220.7452457
144137,366.1276633
144139,173.0073054
144140,143.8128205
144141,383.4292524
144142,52.66503082
144143,239.2334847
144144,404.5397395
144145,284.0451291
144146,156.7351403
144147,75.13070792
144149,78.85806379
144150,212.4946701
144151,446.9576974
144152,60.68407756
144153,115.6403506
144154,157.4324519
144156,698.4984324
144158,230.3621844
144163,160.1620087
144164,842.3800548
144165,375.4803328
144167,12.49918226
144168,15.78744989
144169,20.2701378
144170,774.378067
144172,74.31922381
144173,292.3217496
144175,5830.650913
144177,49.65389501
144178,449.461366
144179,1199.700953
144180,532.5133761
144181,509.248728
144182,517.9171994
144185,3514.790888
144186,160.4740938
144187,315.6533723
144195,1677.973209
144196,126.4422801
144197,104.5273848
144198,90.72640532
144199,39.2737324
144200,39.32688082
144201,145.7673971
144202,242.5406498
144204,33.34224288
144207,745.6794618
144212,2440.70797
144219,728.1629945
144220,1069.15552
144221,204.1410251
144222,317.0157154
144223,299.7734095
144224,378.5841639
144225,88.04542168
144227,941.4447439
144228,25.49670949
144229,2334.240945
144233,968.6156219
144235,315.4279568
144236,404.6574447
144237,197.542782
144239,890.6505347
144240,692.8809544
144241,85.84048614
144243,688.3495525
144244,811.7291795
144246,39170.2208
144254,663.3856999
144255,493.4595614
144259,86.41646896
144262,296.6349947
144263,5378.969436
144265,1393.680054
144266,798.5605686
144268,56.72778394
144272,314.6477487
144273,369.6791568
144277,23.00711003
144278,25.48308302
144279,429.0671164
144281,2989.864749
144282,108.5960886
144283,36.55147151
144284,9244.499681
144285,768.2301424
144286,24.96253946
144288,1287.532986
144289,741.4233423
144290,1075.061984
144291,646.9319012
144293,160.0699746
144295,265.5003256
144297,11020.63986
144298,919.3124445
144300,600.2603604
144305,2108.911743
144306,222.4712674
144307,76.2979979
144308,324.4920171
144309,172.0875294
144310,96.00163841
144311,1153.028448
144312,16.00907036
144313,12.89659803
144314,29.18176968
144315,21.78830018
144316,66.99641093
144321,432.8657303
144322,431.2420217
144325,135.0910542
144326,198.5999471
144327,869.4819105
144328,563.4332144
144329,1980.782495
144330,1980.778636
144331,1980.773339
144332,629.0625626
144333,633.7037235
144334,66.54866865
144335,67.46962004
144336,68.75853879
144337,62.4026814
144338,41.76313232
144339,336.6990071
144340,294.2734439
144344,1267.940672
144345,841.6895298
144346,1181.990058
144347,30125.63023
144348,836.50517
144349,677.9722697
144350,1862.28269
144351,1436.003396
144352,993.886768
144354,60.42824251
144356,82.51787482
144357,20.51970337
144358,1853.733376
144360,349.5925434
144364,121.1591885
144365,175.9831161
144366,306.6377992
144371,117.2845656
144374,94.98183252
144375,1107.728474
144376,263.6839996
144377,224.9271098
144381,245.8094246
144385,946.2874821
144387,2166.535221
144388,119.553847
144389,654.4865863
144390,854.7164114
144393,106.8322161
144394,73.87246812
144395,1913.791906
144397,422.6948071
144398,1622.645243
144399,34.02108722
144400,24.33852709
144403,25.1041668
144404,15.10332231
144405,18.90653896
144408,344.053227
144409,241.6394781
144411,5872.709068
144412,424.668655
144414,588.6965532
144415,682.4878235
144416,150.3047244
144417,613.677056
144418,15.63257932
144420,210.1055424
144421,763.3824136
144423,58.89461761
144426,385.0372958
144429,374.1073077
144431,947.4147248
144434,162.7595667
144435,594.1620796
144436,301.0296871
144438,513.1481162
144439,39.5169974
144443,495.907727
144444,603.451267
144446,938.9375125
144447,514.3609393
144448,451.0994852
144450,1094.655626
144452,168.6206196
144453,128.9128133
144454,129.8138063
144457,301.6208565
144458,165.1880742
144459,149.4579478
144462,5172.80834
144464,131.5430061
144466,54.05423956
144467,3521.133503
144471,471.3982194
144472,497.4416643
144473,43.93771768
144475,1551.517355
144476,347.1384999
144478,542.6897963
144486,941.7422325
144487,335.4605912
144492,316.5254495
144496,2099.425251
144497,854.1496703
144498,771.0133779
144499,339.5264729
144502,169.0315804
144503,320.5118396
144506,6414.470504
144512,89.58916919
144513,207.7398266
144517,905.282213
144518,751.1548568
144519,186.1215756
144520,184.3390141
144521,495.0921897
144524,67.47892872
144527,128.8157533
144530,672.2597253
144535,188.2512438
144543,29.65226689
144544,13.65063583
144549,266.9435064
144551,3806.630171
144553,248.1263658
144554,1701.852391
144556,398.4958333
144561,313.9001735
144562,1816.796008
144564,71.05611973
144568,19.43752753
144570,3772.175231
144572,239.3569418
144576,266.438493
144579,42.71268294
144580,205.887206
144582,267.6115483
144584,268.7896312
144586,67.87870938
144591,389.9536775
144593,1080.960287
144594,24439.92929
144597,3047.650195
144598,322.1384287
144599,593.9110222
144600,578.5380488
144601,263.2048265
144604,222.048886
144608,93.40626995
144612,76.45304297
144617,644.2687047
144620,748.5778309
144621,1585.333017
144623,655.4484218
144625,216.2224812
144626,194.4335447
144628,94.00640752
144629,689.8712336
144630,684.2227046
144631,91.53268708
144635,536.9563039
144640,406.9607562
144643,47.18906498
144657,64.29505202
144658,64.29505653
144660,256.7892897
144661,76.10365293
144665,1057.265237
144666,41.51686546
144669,586.7821624
144670,468.2804199
144674,208.1892003
144676,135.4915497
144678,74.81265614
144686,61.4724414
144688,499.9569073
144694,414.3955234
144695,2856.971394
144696,842.1857772
144700,166.0163206
144702,307.7342129
144705,471.1286308
144706,69.64634313
144708,954.5714017
144710,801.155036
144714,1762.012675
144715,2314.316925
144721,1005.44005
144727,197.213549
144729,89.03934304
144732,951.7195872
144733,19.51694094
144736,1286.176569
144737,424.8257127
144740,1075.740201
144741,1051.47126
144748,228.6275648
144749,83.90369026
144750,20.58780944
144751,191.8069439
144752,210.4258052
144755,126.4783184
144756,1893.348811
144769,285.3596207
144777,3496.083914
144778,198.9089516
144795,381.8072057
144796,725.6066508
144797,702.1987138
144801,19.43752906
144802,1812.770935
144805,29.53363164
144806,198.8162006
144808,59.70617237
144810,202.47497
144814,709.5381234
144816,234.0476586
144817,589.7524658
144818,807.9439153
144821,356.8658576
144822,10405.37381
144826,843.904468
144829,43.64648639
144830,51.99966203
144832,18.54421543
144833,17.41605517
144835,1978.728388
144836,331.1966534
144839,64.29503914
144840,125.3404886
144841,39.92533268
144842,394.5180906
144845,3414.032828
144846,1531.736788
144847,2853.81587
144848,17.89419542
144850,334.1281551
144852,31.69968627
144854,3029.985725
144855,3741.457405
144856,4530.172685
144857,4538.432384
144859,670.334825
144862,1920.615675
144863,1161.803572
144865,127.8917077
144870,13714.78999
144872,767.5630519
144874,412.2690707
144875,1850.342698
144877,90.7618449
144886,53.25112062
144890,1026.270107
144891,66.21845847
144892,14.50533726
144895,193.7568497
144897,24.97748043
144898,52.07602953
144899,70.40579297
144900,122.91585
144906,384.9728137
144909,61.18642585
144911,301.3229446
144912,347.7759511
144913,602.5743525
144918,335.8961763
144919,360.3169324
144920,1075.765916
144921,756.0464796
144922,106.0783936
144923,1360.122046
144924,422.5528469
144926,22100.21577
144937,1177.094223
144938,1242.807597
144952,467.9007799
144953,506.2151062
144955,819.3549623
144956,1042.863246
144958,1044.385014
144959,1228.84025
144960,497.3650428
144974,1262.648735
144977,229.072747
144978,211.1836148
144979,721.8304547
144980,4268.297192
144982,1297.818077
144992,419.3781992
144996,170.0635166
144997,1235.198805
145014,1310.472843
145028,264.6149859
145029,2437.232501
145031,2154.530351
145034,58.95060897
145043,1505.284108
145045,72.70547042
145062,302.0538638
145063,462.8392898
145064,832.0462622
145079,470.0718739
145082,18.72768733
145083,177.7729385
145084,19.43752688
145090,859.1528967
145091,813.8129455
145145,500.8924858
145146,146.9284782
145147,410.5759966
145148,610.8909127
145149,235.322789
145150,683.8939278
145151,3667.535041
145152,252.0776638
145155,206.3346041
145156,203.2309129
145157,809.4577113
145158,590.2747036
145159,2292.957413
145161,1402.679088
145163,25.62916085
145167,39.70804334
145168,441.5228361
145169,526.4763021
145171,394.7021049
145172,427.5394603
145173,1031.232871
145174,841.7405227
145175,207.6202855
145176,593.1191561
145177,622.1027666
145178,198.2625139
145179,130.6460309
145180,136.4506449
145181,344.6973536
145182,94.23267221
145183,109.4357884
145184,403.1853919
145185,465.5723023
145186,305.4674484
145187,384.1220235
145188,299.4730201
145189,613.6804864
145190,263.1908737
145191,167.0412114
145192,124.5197608
145193,197.2312013
145194,150.349416
145195,132.2658831
145196,39.34298575
145197,224.1712152
145198,153.5730578
145201,162.7123564
145202,545.2214984
145204,189.1878361
145205,109.0681863
145206,145.3316942
145207,640.8766327
145209,834.0254224
145210,374.4416275
145211,605.9713769
145212,1376.912106
145213,626.4614104
145214,249.5343656
145215,581.0503166
145216,539.0509519
145217,522.6249145
145218,666.0812723
145220,546.0588317
145221,298.1430364
145223,591.3929662
145224,1008.172759
145225,676.2425366
145226,198.1637466
145227,1001.275115
145228,185.3565116
145229,242.2977367
145230,330.2739212
145231,322.828099
145232,430.0600973
145233,113.0379776
145234,276.3384998
145235,158.2385193
145236,106.7762634
145237,160.573025
145239,212.3099015
145240,307.5352065
145241,653.5283673
145242,422.8801875
145243,254.4315418
145244,324.3473032
145245,400.3229375
145247,121.9248954
145248,109.7208685
145249,151.324947
145250,438.2923893
145251,426.5434298
145252,181.564681
145253,110.00432
145254,110.3306178
145257,12233.99328
145258,145.8160815
145259,479.1103604
145260,813.7732368
145261,1125.800051
145262,5420.926572
145263,890.0449969
145265,945.9819103
145266,198.9846015
145268,510.0470388
145269,350.5601004
145270,787.1079282
145271,456.2733641
145272,457.1007479
145275,649.8432047
145276,419.9218317
145277,613.4735099
145278,504.0281884
145279,267.8058845
145280,213.3888652
145281,469.9121593
145282,440.4882384
145283,407.5630156
145284,141.1387161
145285,199.8376221
145286,153.9996922
145287,119.0112646
145288,74.26020756
145289,5.486259696
145290,237.5557126
145291,1662.668969
145292,481.8122354
145293,352.2783543
145295,306.4176554
145296,651.1544184
145297,265.3887202
145298,406.096807
145299,616.1036787
145300,249.1035464
145301,3492.596894
145302,2703.523292
145305,906.6450621
145306,356.9268475
145307,145.4811793
145308,222.3387662
145309,149.3737934
145310,207.6553299
145311,142.518325
145312,215.4013314
145314,441.7041469
145315,246.6304622
145316,172.147333
145317,184.3675491
145318,393.0455528
145319,219.6414021
145320,96.42995997
145321,107.0095806
145322,1822.268185
145323,341.9033489
145324,314.0615465
145325,59.04083707
145327,339.7768917
145328,251.4033515
145329,201.1564999
145330,262.7805902
145331,189.9296931
145332,208.5660665
145333,401.952667
145334,240.4548931
145335,756.9847788
145336,1346.385053
145337,2730.114457
145338,840.8085648
145339,191.0988594
145340,117.5519899
145341,227.2163246
145342,96.30938301
145343,95.52221947
145344,214.5105588
145345,345.0966838
145346,195.6190974
145347,199.3409352
145348,445.1144203
145349,162.7526446
145350,147.2819427
145352,169.9232646
145353,444.1907459
145354,306.8633593
145355,203.4766374
145356,242.9056484
145357,263.6182695
145363,1488.381661
145364,283.7819371
145365,522.769098
145366,358.1113436
145367,187.7941577
145368,237.6207982
145369,439.5793973
145371,123.2708344
145372,989.7059273
145373,677.2216957
145375,559.4212987
145376,123.1287791
145377,115.9641056
145379,268.9556388
145380,369.2377424
145382,435.8638822
145383,139.5707403
145386,246.4791448
145387,504.3715257
145388,388.0965536
145389,156.5850685
145390,368.1595895
145391,1963.532949
145392,563.5273664
145393,713.1011093
145394,491.218133
145395,1014.356084
145396,170.6842379
145397,260.0285826
145398,146.4900573
145399,93.87514639
145400,294.3356965
145401,963.0376454
145402,211.0343315
145403,294.1649215
145404,224.546616
145406,316.1242565
145408,531.4148288
145409,792.6976579
145410,677.301754
145411,634.6967163
145413,621.0274143
145414,595.6947804
145416,360.1183456
145417,753.6920987
145418,512.4305293
145419,525.0715598
145421,438.0732492
145422,149.8415492
145424,211.024111
145429,1929.72052
145430,1216.601172
145431,330.6206168
145433,266.1022338
145434,198.8195151
145435,226.0408022
145436,1606.520448
145437,1854.343714
145439,508.7692352
145440,583.6801679
145441,2603.544855
145442,574.5810844
145444,1711.990057
145447,46.53862457
145448,129.8777197
145450,67.49412148
145452,157.1835877
145453,83.85559886
145455,228.928871
145456,696.868887
145457,129.9435867
145458,171.4629112
145459,120.1187198
145460,354.7528458
145461,363.1253812
145462,254.8569267
145463,97.80618056
145466,211.024148
145467,176.4334117
145468,197.7923703
145469,200.0378956
145470,177.8903452
145471,164.3616215
145472,352.1434053
145473,140.4864871
145474,2491.031873
145475,193.3730052
145476,312.3562662
145477,263.2820698
145478,120.1009476
145479,645.8109669
145480,531.5148812
145481,155.9684856
145482,129.6556309
145483,258.3273297
145484,150.7663473
145485,653.5067864
145486,288.1631528
145487,331.4940732
145488,433.6255617
145489,423.2221419
145490,198.8592995
145491,393.3555927
145492,290.3066186
145493,378.8947317
145495,227.932495
145496,260.4307449
145497,160.0913249
145498,157.2350513
145500,234.6749525
145501,653.6833945
145502,545.0095446
145503,301.8029329
145504,515.2255306
145505,297.8077435
145507,208.5314288
145508,280.0852242
145511,190.0638947
145512,384.7133035
145513,513.9952607
145514,343.6129597
145515,1980.819177
145516,102.8588943
145517,428.3678957
145518,149.8079236
145519,468.1733001
145520,479.4503383
145521,501.3260959
145522,642.8482914
145523,732.292459
145524,593.8485514
145525,625.3142692
145526,311.8574878
145527,296.6415143
145528,474.7799438
145529,920.3063896
145530,1283.815439
145531,593.2449871
145532,566.05083
145533,575.3190184
145534,1262.221526
145535,273.0255171
145537,686.6148934
145538,382.3587531
145539,452.4195497
145540,228.439384
145541,306.737351
145542,264.5895853
145546,1925.914236
145547,637.8758254
145549,2639.786481
145550,2608.667089
145553,2082.050097
145554,665.7032375
145555,557.8611171
145556,583.3046398
145557,666.5925541
145558,391.6457234
145559,218.2258912
145560,785.6340141
145562,348.6071782
145563,430.3685108
145564,405.8030986
145566,418.7350782
145567,305.7956265
145568,369.3009299
145569,227.8348666
145570,276.3147612
145571,7690.681429
145572,3448.314194
145573,2627.195841
145574,515.5689045
145575,567.7832399
145576,705.6380747
145577,730.7009493
145578,2649.365367
145579,1160.745553
145581,1132.227678
145583,942.0512585
145584,435.0894631
145585,341.3671158
145586,1585.310722
145587,1103.327142
145588,431.4894293
145589,414.1679608
145592,1206.890445
145593,1266.251807
145594,5178.498036
145595,4906.277593
145596,555.0479651
145597,265.888999
145598,443.465153
145599,7152.259733
145601,5251.184403
145603,547.1656536
145604,494.3890372
145605,880.7458985
145606,1039.966088
145607,842.8433617
145609,769.0418328
145610,532.9142265
145611,486.944433
145612,437.1564965
145614,3021.238158
145615,328.2669138
145616,370.3524701
145617,487.442872
145618,124.2241286
145619,877.4751289
145620,331.6662792
145621,279.6032839
145622,169.4207726
145623,479.1970644
145624,481.4426247
145625,445.7805249
145626,144.560853
145627,450.6510372
145628,506.3782139
145631,396.2615817
145632,3123.412928
145633,3743.979677
145634,3642.700881
145635,2465.631373
145636,1217.28961
145637,920.735056
145638,741.9076673
145640,244.6346801
145641,1315.342982
145642,494.5986266
145643,1205.336118
145644,1591.362021
145645,1173.742822
145646,888.7258945
145648,459.9219705
145650,220.1618722
145651,712.787318
145653,1026.081255
145654,202.2439694
145655,245.3044683
145656,514.7191754
145657,606.0112679
145658,1549.65531
145659,311.6758537
145660,251.210791
145662,195.4091427
145663,203.7795826
145664,338.9183207
145665,436.2104621
145667,338.9794568
145668,675.5506912
145669,336.2115339
145670,496.8901089
145671,356.1578012
145672,466.5137481
145674,3131.57863
145675,5853.971465
145677,5934.009502
145679,254.8279898
145682,522.124014
145683,384.7539283
145684,2358.630444
145685,535.1953918
145686,609.7789656
145687,432.428332
145689,260.94493
145690,782.8815333
145692,363.5240431
145693,519.2353086
145694,339.2345806
145695,410.8925338
145696,495.349509
145697,851.8514288
145698,385.2510806
145699,482.3024465
145700,784.22766
145701,16357.58768
145702,7842.437366
145703,3739.411252
145704,5062.39678
145706,7440.522475
145707,4497.494347
145708,3462.985339
145709,3846.101787
145710,2399.44663
145712,2533.271886
145713,3376.15174
145714,14612.19715
145715,5650.757976
145716,56429.16747
145718,1786.681111
145719,1800.12317
145720,1502.53997
145721,9866.270534
145722,14608.34337
145723,1364.704738
145724,15835.84641
145725,16962.67632
145726,1935.638795
145727,2387.470683
145729,33554.34814
145730,43092.81297
145731,21204.58331
145732,18795.38159
145733,7379.030894
145737,2740.95572
145738,178.904381
145740,1019.530018
145741,206.0472133
145742,745.9254583
145743,836.2867345
145744,1205.887142
145745,1308.76539
145748,1347.637469
145751,288.8903262
145753,287.2824154
145755,821.2040767
145757,2947.493375
145758,122.7796579
145759,123.7939133
145760,1528.09917
145762,1521.449514
145763,516.1002495
145764,378.2122448
145765,193.6665002
145766,4614.216839
145767,1699.463696
145768,1320.674981
145769,1369.126251
145770,23259.88286
145771,4709.046404
145772,1624.736751
145773,2542.592619
145774,44447.62003
145775,1954.346108
145776,1908.782814
145777,2453.076673
145778,795.6176633
145779,1566.072975
145780,1113.706316
145781,331.2230915
145782,1074.045829
145783,790.6267305
145784,3243.39724
145785,1301.208161
145786,946.2655355
145788,2633.39787
145789,74.09416786
145790,53.27821799
145791,55.91978626
145792,23.28720259
145793,57.70305545
145795,55.19908914
145797,2464.40872
145798,2346.35536
145799,3034.129822
145802,722.0233913
145804,1531.73646
145805,400.2717234
145806,576.3216593
145807,83.53255594
145808,279.2138458
145810,58.50124952
145811,58.30401886
145812,71.74183883
145813,59.44677224
145814,64.05124373
145815,56.88707885
145816,558.3803698
145817,642.1129977
145818,24.35477856
145819,222.2718577
145821,146.9253602
145822,1369.498317
145824,256.8536477
145825,1531.736321
145826,1531.736135
145827,1002.059205
145828,1526.998055
145829,2385.244557
145830,2191.577543
145832,638.7242206
145834,154.9370324
145835,101.0968013
145837,958.2191364
145838,730.8580109
145839,474.4481143
145840,801.4003208
145841,1162.205605
145842,887.7232086
145843,980.4001277
145844,555.2655177
145845,676.8061929
145846,340.0077635
145847,2307.019048
145849,906.068635
145850,624.0864807
145851,50.40791809
145852,77.32290191
145853,76.51510868
145854,79.02645285
145855,71.91496316
145856,591.575467
145857,587.8194217
145858,1037.610465
145859,1045.714511
145860,1062.008902
145861,1378.411592
145862,961.0935913
145863,1745.701214
145864,941.054174
145865,833.0614198
145866,509.5116681
145867,145.5035904
145869,157.7799756
145870,226.711216
145871,331.0098504
145872,531.8472892
145874,336.6925689
145876,2164.437351
145877,216.7659149
145878,551.4723254
145880,154.3721253
145881,181.0390152
145883,46.41064489
145884,161.760986
145885,439.8173225
145886,170.0656054
145887,126.1283819
145888,307.8459332
145890,128.1350688
145891,75.72338317
145892,386.9235718
145893,503.0403039
145894,170.6897884
145897,693.4143084
145898,444.2558965
145899,179.0240854
145902,55.6434436
145905,324.5014754
145906,201.8952168
145907,17.27379995
145908,73.32532469
145909,37.01496151
145910,50.58282639
145913,116.9574111
145914,93.00917432
145916,426.2632471
145917,469.5476929
145918,488.1138328
145919,344.6561114
145920,356.8172044
145921,270.5171879
145923,356.7214857
145925,250.3284286
145926,729.7914379
145927,715.184298
145928,290.298707
145929,12538.55563
145930,354.4758172
145933,80.52944785
145934,397.0751528
145936,386.0437875
145937,420.7200029
145938,352.390755
145939,218.1366321
145940,144.8295383
145941,239.891519
145942,203.880832
145943,313.3287755
145945,442.5117666
145946,429.2485392
145947,414.0408695
145948,635.7126959
145949,322.9620617
145951,190.5422738
145953,59.87593377
145954,305.0476464
145955,66.88054074
145956,4449.524195
145957,53.4553545
145958,825.5201105
145959,107.7767714
145960,69.24287709
145961,106.2960752
145962,453.5641904
145963,213.5462818
145964,195.5667744
145965,208.7157704
145966,288.6148872
145967,305.8758341
145969,210.7640781
145970,686.0391581
145972,1428.881642
145973,211.9077544
145974,195.6338463
145975,1849.780809
145977,3705.784243
145980,4044.174174
145981,57.31538526
145983,64.21027607
145985,99.91689056
145987,3789.880497
145988,7065.645482
145989,4101.892587
145990,7337.494783
145991,1001.537605
145992,1316.169724
145993,302.1809833
145994,130.6771877
145995,275.9271601
145997,2748.976752
145998,164.3440209
145999,1048.11625
146000,1593.068583
146001,3846.904728
146003,10193.01714
146004,68.82093628
146006,498.3769026
146007,446.1875949
146008,161.7457936
146009,3833.205951
146010,152.1459591
146011,2496.463621
146012,1396.841676
146013,1848.440674
146014,4058.576164
146015,93.26965429
146017,348.1665327
146018,258.7343948
146019,87.22067646
146020,1544.91669
146021,19.23232029
146022,571.5553493
146023,660.7482037
146024,4047.404147
146025,4350.499242
146026,4796.030438
146027,3143.628557
146028,2802.069461
146029,2390.839028
146030,166.9375177
146031,573.3713627
146032,99.32541793
146033,86.87003342
146034,1064.36477
146035,5345.091562
146036,28.9462608
146037,977.0622683
146038,621.8992016
146039,732.8613195
146040,556.2738807
146042,194.0114714
146046,380.6491489
146047,105.002193
146049,252.6154333
146050,303.1992451
146051,776.7561875
146052,321.7033497
146053,157.1871583
146054,2395.701526
146055,1372.318271
146058,3504.115867
146059,1871.612451
146060,1198.757494
146061,1863.564867
146062,1179.953023
146063,2232.349111
146064,176.4796136
146065,197.6576892
146066,1379.24695
146067,1447.939359
146068,1183.374496
146069,64.29507366
146070,471.8887905
146071,73.68795458
146072,243.0881417
146073,483.4930815
146074,413.8431353
146075,258.9585107
146076,966.3179843
146077,616.2611626
146078,557.9205905
146081,1065.24957
146082,1150.180148
146083,723.3252131
146084,707.7881897
146085,1996.096434
146087,702.6760987
146088,566.0179111
146089,429.9793182
146090,612.4315698
146091,449.9609226
146092,533.7908585
146094,271.647577
146095,812.2194006
146096,1438.243411
146099,147.1905492
146101,141.3292404
146102,257.6073548
146103,3104.010225
146104,3781.075471
146105,2572.371107
146106,2082.555358
146107,1904.730662
146108,464.7585991
146109,606.2058592
146110,532.5588782
146111,293.6378584
146112,418.636149
146113,358.4514806
146114,1116.792544
146115,172.1767536
146117,54.1807228
146118,1007.239171
146119,278.4696976
146120,1279.082496
146121,1835.476417
146122,2658.966193
146123,1580.028478
146124,1923.038215
146126,1458.818541
146127,824.7624274
146128,384.5902204
146130,546.5640245
146131,349.3419127
146132,839.8744939
146133,342.1911835
146135,379.8211509
146136,158.0048896
146137,75.46752243
146138,73.07658925
146139,372.969824
146140,258.4954818
146141,645.1049189
146142,941.7521612
146143,853.6808127
146144,273.1797917
146145,847.3505959
146146,1021.587229
146147,1478.163073
146148,1960.776905
146149,2141.9515
146150,10454.95154
146151,3525.056696
146152,285.2990787
146153,343.5656961
146154,299.5760277
146156,199.0875405
146157,383.6348762
146158,473.6403889
146160,686.068955
146161,622.6869698
146162,152.7046627
146164,200.8735739
146165,177.5594504
146167,118.7501796
146169,311.072343
146170,328.18809
146171,1857.285246
146174,119.3583543
146175,116.2880294
146176,335.7802694
146177,162.0201037
146178,281.5837767
146179,453.0783854
146180,168.8938872
146181,160.9575393
146182,912.7443794
146183,175.2996794
146184,625.7347404
146185,214.1118978
146186,184.253299
146187,262.7121483
146188,337.5137065
146190,400.166239
146192,61.97607265
146194,87.55989378
146195,129.1219344
