,approach,count_id,time,type,volume
17606,SB,22019,2009-05-21 07:15:00,am60,486
17607,SB,22019,2009-05-21 16:00:00,pm60,823
17608,SB,22045,2010-07-07 09:15:00,am15,107
17609,SB,22045,2010-07-07 17:45:00,pm15,109
17610,SB,22045,2010-07-07 08:45:00,am60,408
17611,SB,22045,2010-07-07 17:00:00,pm60,347
17612,SB,22057,2007-07-27 08:00:00,am15,27
17613,SB,22057,2007-07-27 17:30:00,pm15,16
17614,SB,22057,2007-07-27 07:45:00,am60,64
17615,SB,22057,2007-07-27 16:45:00,pm60,58
17616,SB,22076,2017-03-02 09:45:00,am15,14
17617,SB,22076,2017-03-02 15:30:00,pm15,15
17618,SB,22076,2017-03-02 07:30:00,am60,45
17619,SB,22076,2017-03-02 15:00:00,pm60,42
17620,SB,22082,2008-11-12 08:15:00,am15,19
17621,SB,22082,2008-11-12 17:30:00,pm15,25
17622,SB,22082,2008-11-12 08:15:00,am60,60
17623,SB,22082,2008-11-12 17:00:00,pm60,88
17624,SB,22084,2009-05-01 08:30:00,am15,14
17625,SB,22084,2009-05-01 16:15:00,pm15,22
17626,SB,22084,2009-05-01 07:45:00,am60,44
17627,SB,22084,2009-05-01 15:45:00,pm60,64
17628,SB,22088,2008-08-27 07:00:00,am15,0
17629,SB,22088,2008-08-27 15:00:00,pm15,0
17630,SB,22088,2008-08-27 07:00:00,am60,0
17631,SB,22088,2008-08-27 15:00:00,pm60,0
17632,SB,22089,2010-04-23 07:00:00,am15,0
17633,SB,22089,2010-04-23 15:00:00,pm15,0
17634,SB,22089,2010-04-23 07:00:00,am60,0
17635,SB,22089,2010-04-23 15:00:00,pm60,0
17636,SB,22090,2009-04-22 07:30:00,am15,12
17637,SB,22090,2009-04-22 14:30:00,pm15,11
17638,SB,22090,2009-04-22 07:15:00,am60,41
17639,SB,22090,2009-04-22 14:00:00,pm60,36
17640,SB,22100,2009-04-02 07:30:00,am15,26
17641,SB,22100,2009-04-02 15:30:00,pm15,19
17642,SB,22100,2009-04-02 07:15:00,am60,82
17643,SB,22100,2009-04-02 15:30:00,pm60,55
17644,SB,22131,2008-04-28 07:45:00,am15,51
17645,SB,22131,2008-04-28 17:15:00,pm15,24
17646,SB,22131,2008-04-28 07:30:00,am60,140
17647,SB,22131,2008-04-28 16:45:00,pm60,75
17648,SB,22133,2008-09-04 07:30:00,am15,39
17649,SB,22133,2008-09-04 17:15:00,pm15,15
17650,SB,22133,2008-09-04 07:15:00,am60,119
17651,SB,22133,2008-09-04 17:00:00,pm60,46
17652,SB,22168,2008-06-02 07:00:00,am15,0
17653,SB,22168,2008-06-02 17:45:00,pm15,1
17654,SB,22168,2008-06-02 07:00:00,am60,0
17655,SB,22168,2008-06-02 17:00:00,pm60,1
17656,SB,22169,2008-04-22 07:15:00,am15,919
17657,SB,22169,2008-04-22 17:45:00,pm15,813
17658,SB,22169,2008-04-22 07:15:00,am60,3468
17659,SB,22169,2008-04-22 17:00:00,pm60,3063
17660,SB,22175,2009-11-23 08:45:00,am15,243
17661,SB,22175,2009-11-23 16:00:00,pm15,124
17662,SB,22175,2009-11-23 08:15:00,am60,747
17663,SB,22175,2009-11-23 15:45:00,pm60,431
17664,SB,22184,2009-11-24 08:45:00,am15,164
17665,SB,22184,2009-11-24 16:30:00,pm15,133
17666,SB,22184,2009-11-24 08:00:00,am60,608
17667,SB,22184,2009-11-24 16:30:00,pm60,505
17668,SB,22190,2008-01-30 08:45:00,am15,358
17669,SB,22190,2008-01-30 17:45:00,pm15,201
17670,SB,22190,2008-01-30 08:15:00,am60,1312
17671,SB,22190,2008-01-30 17:00:00,pm60,764
17672,SB,22203,2008-05-22 08:00:00,am15,33
17673,SB,22203,2008-05-22 15:30:00,pm15,14
17674,SB,22203,2008-05-22 07:30:00,am60,83
17675,SB,22203,2008-05-22 16:15:00,pm60,44
17676,SB,22204,8.00,am15,177
17677,SB,22204,3.00,pm15,148
17678,SB,22204,7.30,am60,625
17679,SB,22204,3.00,pm60,393
17680,SB,22209,2009-11-02 07:45:00,am15,339
17681,SB,22209,2009-11-02 14:30:00,pm15,205
17682,SB,22209,2009-11-02 07:15:00,am60,1215
17683,SB,22209,2009-11-02 14:00:00,pm60,744
17684,SB,22211,2010-03-08 07:45:00,am15,346
17685,SB,22211,2010-03-08 16:45:00,pm15,232
17686,SB,22211,2010-03-08 07:30:00,am60,1260
17687,SB,22211,2010-03-08 16:00:00,pm60,896
17688,SB,22220,2015-06-17 09:00:00,am15,14
17689,SB,22220,2015-06-17 15:00:00,pm15,16
17690,SB,22220,2015-06-17 09:00:00,am60,37
17691,SB,22220,2015-06-17 15:00:00,pm60,40
17692,SB,22231,2009-03-02 07:45:00,am15,35
17693,SB,22231,2009-03-02 14:15:00,pm15,15
17694,SB,22231,2009-03-02 07:15:00,am60,88
17695,SB,22231,2009-03-02 14:00:00,pm60,35
17696,SB,22264,2009-06-12 08:00:00,am15,4
17697,SB,22264,2009-06-12 14:00:00,pm15,7
17698,SB,22264,2009-06-12 07:30:00,am60,8
17699,SB,22264,2009-06-12 15:00:00,pm60,15
17700,SB,22271,2016-02-10 07:45:00,am15,447
17701,SB,22271,2016-02-10 16:00:00,pm15,344
17702,SB,22271,2016-02-10 07:45:00,am60,1632
17703,SB,22271,2016-02-10 15:45:00,pm60,1299
17704,SB,22279,2015-11-04 07:45:00,am15,98
17705,SB,22279,2015-11-04 17:45:00,pm15,45
17706,SB,22279,2015-11-04 07:15:00,am60,255
17707,SB,22279,2015-11-04 17:00:00,pm60,151
17708,SB,22285,2009-02-24 07:00:00,am15,0
17709,SB,22285,2009-02-24 15:00:00,pm15,0
17710,SB,22285,2009-02-24 07:00:00,am60,0
17711,SB,22285,2009-02-24 15:00:00,pm60,0
17712,SB,22303,2008-07-31 09:45:00,am15,16
17713,SB,22303,2008-07-31 15:15:00,pm15,7
17714,SB,22303,2008-07-31 09:00:00,am60,33
17715,SB,22303,2008-07-31 15:00:00,pm60,19
17716,SB,22304,2008-08-01 07:00:00,am15,0
17717,SB,22304,2008-08-01 15:00:00,pm15,0
17718,SB,22304,2008-08-01 07:00:00,am60,0
17719,SB,22304,2008-08-01 15:00:00,pm60,0
17720,SB,22311,2008-10-07 00:45:00,am15,114
17721,SB,22311,2008-10-07 17:15:00,pm15,136
17722,SB,22311,2008-10-07 00:45:00,am60,421
17723,SB,22311,2008-10-07 15:00:00,pm60,470
17724,SB,22315,8.00,am15,274
17725,SB,22315,3.00,pm15,208
17726,SB,22315,7.45,am60,1052
17727,SB,22315,3.00,pm60,768
17728,SB,22321,2010-03-11 07:00:00,am15,78
17729,SB,22321,2010-03-11 15:15:00,pm15,105
17730,SB,22321,2010-03-11 07:00:00,am60,277
17731,SB,22321,2010-03-11 14:45:00,pm60,372
17732,SB,22325,2015-06-17 09:00:00,am15,12
17733,SB,22325,2015-06-17 17:15:00,pm15,10
17734,SB,22325,2015-06-17 09:00:00,am60,40
17735,SB,22325,2015-06-17 17:00:00,pm60,37
17736,SB,22332,2015-04-29 09:15:00,am15,110
17737,SB,22332,2015-04-29 16:45:00,pm15,96
17738,SB,22332,2015-04-29 08:30:00,am60,363
17739,SB,22332,2015-04-29 16:00:00,pm60,336
17740,SB,22340,2008-12-05 08:30:00,am15,388
17741,SB,22340,2008-12-05 16:45:00,pm15,333
17742,SB,22340,2008-12-05 08:00:00,am60,1465
17743,SB,22340,2008-12-05 16:15:00,pm60,1286
17744,SB,22341,2013-11-06 07:45:00,am15,420
17745,SB,22341,2013-11-06 15:30:00,pm15,328
17746,SB,22341,2013-11-06 07:45:00,am60,1615
17747,SB,22341,2013-11-06 15:15:00,pm60,1281
17748,SB,22342,2013-11-05 08:00:00,am15,500
17749,SB,22342,2013-11-05 15:45:00,pm15,191
17750,SB,22342,2013-11-05 07:30:00,am60,1827
17751,SB,22342,2013-11-05 15:45:00,pm60,714
17752,SB,22343,2016-02-16 07:45:00,am15,379
17753,SB,22343,2016-02-16 15:15:00,pm15,181
17754,SB,22343,2016-02-16 07:15:00,am60,1289
17755,SB,22343,2016-02-16 15:00:00,pm60,634
17756,SB,22348,2010-05-20 07:45:00,am15,217
17757,SB,22348,2010-05-20 17:45:00,pm15,390
17758,SB,22348,2010-05-20 07:30:00,am60,750
17759,SB,22348,2010-05-20 17:00:00,pm60,1354
17760,SB,22354,2009-02-13 07:45:00,am15,287
17761,SB,22354,2009-02-13 16:45:00,pm15,137
17762,SB,22354,2009-02-13 07:30:00,am60,912
17763,SB,22354,2009-02-13 16:00:00,pm60,478
17764,SB,22360,2014-07-01 07:00:00,am15,0
17765,SB,22360,2014-07-01 15:00:00,pm15,0
17766,SB,22360,2014-07-01 07:00:00,am60,0
17767,SB,22360,2014-07-01 15:00:00,pm60,0
17768,SB,22363,2017-02-22 08:00:00,am15,32
17769,SB,22363,2017-02-22 16:45:00,pm15,28
17770,SB,22363,2017-02-22 07:15:00,am60,101
17771,SB,22363,2017-02-22 16:00:00,pm60,87
17772,SB,22379,2009-10-09 08:45:00,am15,52
17773,SB,22379,2009-10-09 16:30:00,pm15,39
17774,SB,22379,2009-10-09 08:00:00,am60,180
17775,SB,22379,2009-10-09 15:00:00,pm60,108
17776,SB,22389,2017-08-24 07:45:00,am15,17
17777,SB,22389,2017-08-24 17:45:00,pm15,39
17778,SB,22389,2017-08-24 07:30:00,am60,54
17779,SB,22389,2017-08-24 17:00:00,pm60,83
17780,SB,22392,2009-02-03 07:30:00,am15,24
17781,SB,22392,2009-02-03 17:15:00,pm15,38
17782,SB,22392,2009-02-03 07:15:00,am60,69
17783,SB,22392,2009-02-03 17:00:00,pm60,127
17784,SB,22393,2009-12-29 07:00:00,am15,0
17785,SB,22393,2009-12-29 15:00:00,pm15,0
17786,SB,22393,2009-12-29 07:00:00,am60,0
17787,SB,22393,2009-12-29 15:00:00,pm60,0
17788,SB,22398,2009-05-19 07:45:00,am15,21
17789,SB,22398,2009-05-19 15:30:00,pm15,18
17790,SB,22398,2009-05-19 07:00:00,am60,53
17791,SB,22398,2009-05-19 17:00:00,pm60,52
17792,SB,22400,2009-07-20 07:15:00,am15,241
17793,SB,22400,2009-07-20 16:30:00,pm15,202
17794,SB,22400,2009-07-20 07:15:00,am60,885
17795,SB,22400,2009-07-20 15:45:00,pm60,771
17796,SB,22401,2017-02-22 07:30:00,am15,213
17797,SB,22401,2017-02-22 16:45:00,pm15,274
17798,SB,22401,2017-02-22 07:15:00,am60,755
17799,SB,22401,2017-02-22 16:00:00,pm60,995
17800,SB,22402,2009-02-11 07:45:00,am15,185
17801,SB,22402,2009-02-11 16:00:00,pm15,231
17802,SB,22402,2009-02-11 07:15:00,am60,693
17803,SB,22402,2009-02-11 15:45:00,pm60,906
17804,SB,22411,2009-04-29 07:30:00,am15,235
17805,SB,22411,2009-04-29 15:30:00,pm15,333
17806,SB,22411,2009-04-29 07:30:00,am60,874
17807,SB,22411,2009-04-29 15:15:00,pm60,1226
17808,SB,22412,2017-02-22 07:30:00,am15,376
17809,SB,22412,2017-02-22 16:30:00,pm15,343
17810,SB,22412,2017-02-22 07:15:00,am60,1459
17811,SB,22412,2017-02-22 17:00:00,pm60,1330
17812,SB,22425,2008-09-05 09:45:00,am15,88
17813,SB,22425,2008-09-05 16:30:00,pm15,274
17814,SB,22425,2008-09-05 09:45:00,am60,262
17815,SB,22425,2008-09-05 16:00:00,pm60,870
17816,SB,22427,2010-01-27 08:30:00,am15,264
17817,SB,22427,2010-01-27 17:30:00,pm15,536
17818,SB,22427,2010-01-27 08:15:00,am60,996
17819,SB,22427,2010-01-27 17:00:00,pm60,2049
17820,SB,22434,2009-02-20 08:45:00,am15,122
17821,SB,22434,2009-02-20 16:30:00,pm15,197
17822,SB,22434,2009-02-20 08:30:00,am60,462
17823,SB,22434,2009-02-20 16:00:00,pm60,745
17824,SB,22448,2009-07-06 07:00:00,am15,0
17825,SB,22448,2009-07-06 15:00:00,pm15,0
17826,SB,22448,2009-07-06 07:00:00,am60,0
17827,SB,22448,2009-07-06 15:00:00,pm60,0
17828,SB,22453,2010-01-11 08:00:00,am15,240
17829,SB,22453,2010-01-11 15:30:00,pm15,214
17830,SB,22453,2010-01-11 07:30:00,am60,809
17831,SB,22453,2010-01-11 16:00:00,pm60,818
17832,SB,22456,2010-12-09 07:00:00,am15,0
17833,SB,22456,2010-12-09 15:00:00,pm15,0
17834,SB,22456,2010-12-09 07:00:00,am60,0
17835,SB,22456,2010-12-09 15:00:00,pm60,0
17836,SB,22458,2009-11-02 07:00:00,am15,0
17837,SB,22458,2009-11-02 14:00:00,pm15,0
17838,SB,22458,2009-11-02 07:00:00,am60,0
17839,SB,22458,2009-11-02 14:00:00,pm60,0
17840,SB,22464,2016-05-04 07:45:00,am15,444
17841,SB,22464,2016-05-04 15:45:00,pm15,302
17842,SB,22464,2016-05-04 07:15:00,am60,1407
17843,SB,22464,2016-05-04 15:00:00,pm60,1129
17844,SB,22466,2010-12-15 07:00:00,am15,0
17845,SB,22466,2010-12-15 15:00:00,pm15,0
17846,SB,22466,2010-12-15 07:00:00,am60,0
17847,SB,22466,2010-12-15 15:00:00,pm60,0
17848,SB,22467,2010-12-16 07:00:00,am15,0
17849,SB,22467,2010-12-16 15:00:00,pm15,0
17850,SB,22467,2010-12-16 07:00:00,am60,0
17851,SB,22467,2010-12-16 15:00:00,pm60,0
17852,SB,22470,2008-09-09 08:00:00,am15,235
17853,SB,22470,2008-09-09 17:30:00,pm15,291
17854,SB,22470,2008-09-09 07:30:00,am60,798
17855,SB,22470,2008-09-09 17:00:00,pm60,974
17856,SB,22472,2009-04-30 07:45:00,am15,198
17857,SB,22472,2009-04-30 16:45:00,pm15,360
17858,SB,22472,2009-04-30 07:30:00,am60,708
17859,SB,22472,2009-04-30 16:00:00,pm60,1209
17860,SB,22473,2009-05-01 07:45:00,am15,207
17861,SB,22473,2009-05-01 15:00:00,pm15,225
17862,SB,22473,2009-05-01 07:15:00,am60,749
17863,SB,22473,2009-05-01 14:45:00,pm60,828
17864,SB,22474,2009-09-14 07:15:00,am15,237
17865,SB,22474,2009-09-14 14:45:00,pm15,230
17866,SB,22474,2009-09-14 07:00:00,am60,743
17867,SB,22474,2009-09-14 14:45:00,pm60,833
17868,SB,22475,2009-04-09 07:15:00,am15,228
17869,SB,22475,2009-04-09 15:15:00,pm15,295
17870,SB,22475,2009-04-09 07:15:00,am60,791
17871,SB,22475,2009-04-09 16:00:00,pm60,1092
17872,SB,22478,2015-12-01 07:45:00,am15,235
17873,SB,22478,2015-12-01 16:00:00,pm15,331
17874,SB,22478,2015-12-01 07:30:00,am60,877
17875,SB,22478,2015-12-01 15:45:00,pm60,1303
17876,SB,22482,2013-12-04 08:45:00,am15,266
17877,SB,22482,2013-12-04 16:00:00,pm15,513
17878,SB,22482,2013-12-04 08:00:00,am60,991
17879,SB,22482,2013-12-04 16:00:00,pm60,1855
17880,SB,22483,2013-12-04 08:45:00,am15,266
17881,SB,22483,2013-12-04 16:00:00,pm15,513
17882,SB,22483,2013-12-04 08:00:00,am60,991
17883,SB,22483,2013-12-04 16:00:00,pm60,1855
17884,SB,22484,2013-12-04 00:00:00,am15,0
17885,SB,22484,2013-12-04 00:00:00,pm15,0
17886,SB,22484,2013-12-04 00:00:00,am60,0
17887,SB,22484,2013-12-04 00:00:00,pm60,0
17888,SB,22485,2015-11-12 08:45:00,am15,277
17889,SB,22485,2015-11-12 17:30:00,pm15,506
17890,SB,22485,2015-11-12 08:00:00,am60,1058
17891,SB,22485,2015-11-12 16:45:00,pm60,1893
17892,SB,22486,2010-02-04 08:30:00,am15,244
17893,SB,22486,2010-02-04 17:30:00,pm15,507
17894,SB,22486,2010-02-04 08:00:00,am60,862
17895,SB,22486,2010-02-04 17:00:00,pm60,1898
17896,SB,22491,2010-01-26 08:30:00,am15,274
17897,SB,22491,2010-01-26 17:45:00,pm15,625
17898,SB,22491,2010-01-26 07:45:00,am60,992
17899,SB,22491,2010-01-26 17:00:00,pm60,2455
17900,SB,22500,2015-06-11 08:00:00,am15,11
17901,SB,22500,2015-06-11 15:45:00,pm15,14
17902,SB,22500,2015-06-11 08:00:00,am60,37
17903,SB,22500,2015-06-11 15:00:00,pm60,41
17904,SB,22501,2009-05-13 07:45:00,am15,18
17905,SB,22501,2009-05-13 14:30:00,pm15,22
17906,SB,22501,2009-05-13 07:15:00,am60,55
17907,SB,22501,2009-05-13 14:00:00,pm60,52
17908,SB,22509,2009-05-29 08:00:00,am15,35
17909,SB,22509,2009-05-29 14:45:00,pm15,42
17910,SB,22509,2009-05-29 07:30:00,am60,101
17911,SB,22509,2009-05-29 14:00:00,pm60,125
17912,SB,22519,2013-11-20 07:45:00,am15,185
17913,SB,22519,2013-11-20 16:45:00,pm15,177
17914,SB,22519,2013-11-20 07:15:00,am60,519
17915,SB,22519,2013-11-20 16:00:00,pm60,646
17916,SB,22522,2008-10-09 07:00:00,am15,8
17917,SB,22522,2008-10-09 17:45:00,pm15,12
17918,SB,22522,2008-10-09 07:00:00,am60,28
17919,SB,22522,2008-10-09 17:00:00,pm60,32
17920,SB,22523,2009-08-04 08:45:00,am15,12
17921,SB,22523,2009-08-04 15:15:00,pm15,8
17922,SB,22523,2009-08-04 07:00:00,am60,29
17923,SB,22523,2009-08-04 16:45:00,pm60,30
17924,SB,22528,2009-01-06 07:45:00,am15,336
17925,SB,22528,2009-01-06 16:45:00,pm15,353
17926,SB,22528,2009-01-06 07:45:00,am60,1145
17927,SB,22528,2009-01-06 16:45:00,pm60,1291
17928,SB,22544,2009-11-05 07:45:00,am15,19
17929,SB,22544,2009-11-05 14:15:00,pm15,20
17930,SB,22544,2009-11-05 07:00:00,am60,65
17931,SB,22544,2009-11-05 14:00:00,pm60,52
17932,SB,22546,2010-02-09 08:00:00,am15,40
17933,SB,22546,2010-02-09 16:45:00,pm15,23
17934,SB,22546,2010-02-09 07:15:00,am60,150
17935,SB,22546,2010-02-09 16:45:00,pm60,63
17936,SB,22553,2008-12-16 07:30:00,am15,353
17937,SB,22553,2008-12-16 15:45:00,pm15,282
17938,SB,22553,2008-12-16 07:00:00,am60,1209
17939,SB,22553,2008-12-16 15:00:00,pm60,1012
17940,SB,22563,2010-03-02 07:00:00,am15,0
17941,SB,22563,2010-03-02 15:00:00,pm15,0
17942,SB,22563,2010-03-02 07:00:00,am60,0
17943,SB,22563,2010-03-02 15:00:00,pm60,0
17944,SB,22572,2017-08-01 08:45:00,am15,130
17945,SB,22572,2017-08-01 16:15:00,pm15,341
17946,SB,22572,2017-08-01 08:45:00,am60,463
17947,SB,22572,2017-08-01 16:00:00,pm60,1217
17948,SB,22590,2017-03-14 07:45:00,am15,71
17949,SB,22590,2017-03-14 17:00:00,pm15,19
17950,SB,22590,2017-03-14 07:30:00,am60,186
17951,SB,22590,2017-03-14 16:45:00,pm60,65
17952,SB,22599,2015-04-29 00:00:00,am15,0
17953,SB,22599,2015-04-29 00:00:00,pm15,0
17954,SB,22599,2015-04-29 00:00:00,am60,0
17955,SB,22599,2015-04-29 00:00:00,pm60,0
17956,SB,22600,2015-04-29 00:00:00,am15,0
17957,SB,22600,2015-04-29 00:00:00,pm15,0
17958,SB,22600,2015-04-29 00:00:00,am60,0
17959,SB,22600,2015-04-29 00:00:00,pm60,0
17960,SB,22614,2014-01-14 09:15:00,am15,20
17961,SB,22614,2014-01-14 17:30:00,pm15,43
17962,SB,22614,2014-01-14 07:15:00,am60,61
17963,SB,22614,2014-01-14 16:45:00,pm60,145
17964,SB,22615,2014-07-12 04:30:00,am15,43
17965,SB,22615,2014-07-12 17:15:00,pm15,41
17966,SB,22615,2014-07-12 03:00:00,am60,154
17967,SB,22615,2014-07-12 17:15:00,pm60,135
17968,SB,22645,2010-02-18 07:00:00,am15,3
17969,SB,22645,2010-02-18 16:15:00,pm15,10
17970,SB,22645,2010-02-18 07:00:00,am60,7
17971,SB,22645,2010-02-18 15:45:00,pm60,26
17972,SB,22652,2008-10-17 08:00:00,am15,80
17973,SB,22652,2008-10-17 14:30:00,pm15,72
17974,SB,22652,2008-10-17 07:30:00,am60,239
17975,SB,22652,2008-10-17 14:30:00,pm60,213
17976,SB,22656,2008-10-01 07:15:00,am15,111
17977,SB,22656,2008-10-01 15:15:00,pm15,98
17978,SB,22656,2008-10-01 07:00:00,am60,293
17979,SB,22656,2008-10-01 15:15:00,pm60,260
17980,SB,22663,2017-02-22 07:30:00,am15,7
17981,SB,22663,2017-02-22 15:15:00,pm15,3
17982,SB,22663,2017-02-22 07:00:00,am60,18
17983,SB,22663,2017-02-22 15:15:00,pm60,11
17984,SB,22678,2008-10-14 07:30:00,am15,19
17985,SB,22678,2008-10-14 16:45:00,pm15,17
17986,SB,22678,2008-10-14 07:15:00,am60,56
17987,SB,22678,2008-10-14 16:15:00,pm60,49
17988,SB,22695,8.15,am15,92
17989,SB,22695,5.00,pm15,44
17990,SB,22695,7.45,am60,240
17991,SB,22695,4.45,pm60,146
17992,SB,22696,2017-11-28 08:15:00,am15,56
17993,SB,22696,2017-11-28 15:45:00,pm15,27
17994,SB,22696,2017-11-28 08:00:00,am60,193
17995,SB,22696,2017-11-28 15:30:00,pm60,94
17996,SB,22698,2008-09-18 09:30:00,am15,43
17997,SB,22698,2008-09-18 15:30:00,pm15,37
17998,SB,22698,2008-09-18 09:00:00,am60,127
17999,SB,22698,2008-09-18 15:15:00,pm60,102
18000,SB,22704,2016-06-07 08:15:00,am15,128
18001,SB,22704,2016-06-07 15:00:00,pm15,174
18002,SB,22704,2016-06-07 08:45:00,am60,455
18003,SB,22704,2016-06-07 15:00:00,pm60,616
18004,SB,22705,2017-02-28 09:45:00,am15,135
18005,SB,22705,2017-02-28 17:30:00,pm15,363
18006,SB,22705,2017-02-28 08:30:00,am60,510
18007,SB,22705,2017-02-28 17:00:00,pm60,1372
18008,SB,22711,2010-08-04 07:00:00,am15,7
18009,SB,22711,2010-08-04 16:15:00,pm15,2
18010,SB,22711,2010-08-04 07:00:00,am60,17
18011,SB,22711,2010-08-04 16:00:00,pm60,4
18012,SB,22712,2008-11-05 08:30:00,am15,46
18013,SB,22712,2008-11-05 15:45:00,pm15,28
18014,SB,22712,2008-11-05 08:15:00,am60,153
18015,SB,22712,2008-11-05 15:15:00,pm60,97
18016,SB,22719,2017-02-28 07:30:00,am15,65
18017,SB,22719,2017-02-28 17:45:00,pm15,56
18018,SB,22719,2017-02-28 07:30:00,am60,231
18019,SB,22719,2017-02-28 17:00:00,pm60,173
18020,SB,22723,2009-01-29 08:15:00,am15,11
18021,SB,22723,2009-01-29 16:45:00,pm15,21
18022,SB,22723,2009-01-29 08:15:00,am60,34
18023,SB,22723,2009-01-29 16:15:00,pm60,69
18024,SB,22733,8.00,am15,110
18025,SB,22733,4.30,pm15,101
18026,SB,22733,8.00,am60,410
18027,SB,22733,3.15,pm60,374
18028,SB,22735,2008-11-13 08:00:00,am15,63
18029,SB,22735,2008-11-13 17:15:00,pm15,91
18030,SB,22735,2008-11-13 07:45:00,am60,181
18031,SB,22735,2008-11-13 17:00:00,pm60,335
18032,SB,22742,2008-10-06 07:30:00,am15,23
18033,SB,22742,2008-10-06 17:15:00,pm15,39
18034,SB,22742,2008-10-06 07:30:00,am60,78
18035,SB,22742,2008-10-06 17:00:00,pm60,134
18036,SB,22745,2008-11-05 08:45:00,am15,71
18037,SB,22745,2008-11-05 17:30:00,pm15,82
18038,SB,22745,2008-11-05 08:15:00,am60,267
18039,SB,22745,2008-11-05 17:00:00,pm60,305
18040,SB,22753,2010-03-03 07:30:00,am15,185
18041,SB,22753,2010-03-03 16:45:00,pm15,124
18042,SB,22753,2010-03-03 07:15:00,am60,628
18043,SB,22753,2010-03-03 16:00:00,pm60,455
18044,SB,22756,2017-11-28 07:00:00,am15,275
18045,SB,22756,2017-11-28 17:15:00,pm15,182
18046,SB,22756,2017-11-28 07:00:00,am60,968
18047,SB,22756,2017-11-28 17:00:00,pm60,646
18048,SB,22760,2008-09-23 07:00:00,am15,9
18049,SB,22760,2008-09-23 16:15:00,pm15,6
18050,SB,22760,2008-09-23 07:00:00,am60,32
18051,SB,22760,2008-09-23 15:45:00,pm60,20
18052,SB,22805,2016-06-14 08:45:00,am15,548
18053,SB,22805,2016-06-14 17:00:00,pm15,414
18054,SB,22805,2016-06-14 08:00:00,am60,2043
18055,SB,22805,2016-06-14 17:00:00,pm60,1549
18056,SB,22816,2013-12-03 08:00:00,am15,11
18057,SB,22816,2013-12-03 15:30:00,pm15,10
18058,SB,22816,2013-12-03 07:45:00,am60,24
18059,SB,22816,2013-12-03 15:00:00,pm60,27
18060,SB,22828,2010-08-12 08:00:00,am15,14
18061,SB,22828,2010-08-12 17:30:00,pm15,14
18062,SB,22828,2010-08-12 08:00:00,am60,39
18063,SB,22828,2010-08-12 16:00:00,pm60,46
18064,SB,22831,2015-06-11 08:00:00,am15,112
18065,SB,22831,2015-06-11 17:30:00,pm15,428
18066,SB,22831,2015-06-11 07:15:00,am60,387
18067,SB,22831,2015-06-11 17:00:00,pm60,1531
18068,SB,22835,2014-04-08 07:45:00,am15,12
18069,SB,22835,2014-04-08 17:00:00,pm15,14
18070,SB,22835,2014-04-08 07:45:00,am60,25
18071,SB,22835,2014-04-08 16:45:00,pm60,51
18072,SB,22858,2008-02-01 08:45:00,am15,186
18073,SB,22858,2008-02-01 15:30:00,pm15,143
18074,SB,22858,2008-02-01 08:15:00,am60,678
18075,SB,22858,2008-02-01 15:00:00,pm60,536
18076,SB,22870,2008-02-08 07:30:00,am15,12
18077,SB,22870,2008-02-08 16:30:00,pm15,6
18078,SB,22870,2008-02-08 07:15:00,am60,39
18079,SB,22870,2008-02-08 16:15:00,pm60,20
18080,SB,22886,2009-02-24 08:15:00,am15,423
18081,SB,22886,2009-02-24 16:15:00,pm15,454
18082,SB,22886,2009-02-24 07:45:00,am60,1635
18083,SB,22886,2009-02-24 15:45:00,pm60,1691
18084,SB,22917,2009-03-26 07:30:00,am15,178
18085,SB,22917,2009-03-26 15:15:00,pm15,153
18086,SB,22917,2009-03-26 07:15:00,am60,591
18087,SB,22917,2009-03-26 16:00:00,pm60,574
18088,SB,22922,2009-12-28 07:30:00,am15,34
18089,SB,22922,2009-12-28 15:15:00,pm15,24
18090,SB,22922,2009-12-28 07:15:00,am60,106
18091,SB,22922,2009-12-28 16:30:00,pm60,81
18092,SB,22923,2016-06-08 07:15:00,am15,117
18093,SB,22923,2016-06-08 17:45:00,pm15,78
18094,SB,22923,2016-06-08 07:00:00,am60,421
18095,SB,22923,2016-06-08 15:00:00,pm60,264
18096,SB,22949,2007-08-23 08:15:00,am15,242
18097,SB,22949,2007-08-23 17:45:00,pm15,179
18098,SB,22949,2007-08-23 07:30:00,am60,955
18099,SB,22949,2007-08-23 17:00:00,pm60,685
18100,SB,22950,7.15,am15,347
18101,SB,22950,5.00,pm15,198
18102,SB,22950,7.15,am60,1265
18103,SB,22950,4.45,pm60,732
18104,SB,22957,2009-02-04 08:00:00,am15,49
18105,SB,22957,2009-02-04 16:00:00,pm15,18
18106,SB,22957,2009-02-04 07:15:00,am60,130
18107,SB,22957,2009-02-04 16:45:00,pm60,56
18108,SB,22962,2010-03-12 07:30:00,am15,280
18109,SB,22962,2010-03-12 16:15:00,pm15,198
18110,SB,22962,2010-03-12 07:15:00,am60,1075
18111,SB,22962,2010-03-12 16:00:00,pm60,729
18112,SB,22968,2009-05-12 08:15:00,am15,14
18113,SB,22968,2009-05-12 14:00:00,pm15,12
18114,SB,22968,2009-05-12 07:30:00,am60,43
18115,SB,22968,2009-05-12 14:00:00,pm60,24
18116,SB,22973,2008-10-07 08:30:00,am15,10
18117,SB,22973,2008-10-07 17:15:00,pm15,7
18118,SB,22973,2008-10-07 08:15:00,am60,32
