,approach,count_id,type,volume
1147,WB,185,bus,0
1148,NB,186,dual,2
1149,NB,186,bike,0
1150,NB,186,bus,3
1151,SB,186,dual,0
1152,SB,186,bike,1
1153,SB,186,bus,0
1154,EB,186,dual,0
1155,EB,186,bike,1
1156,EB,186,bus,0
1157,WB,186,dual,0
1158,NB,187,dual,6
1159,NB,187,bike,4
1160,NB,187,bus,0
1161,SB,187,dual,0
1162,SB,187,bike,0
1163,SB,187,bus,0
1164,EB,187,dual,141
1165,EB,187,bike,0
1166,EB,187,bus,29
1167,WB,187,dual,118
1168,WB,187,bike,8
1169,WB,187,bus,28
1170,NB,188,dual,0
1171,NB,188,bike,0
1172,NB,188,bus,0
1173,SB,188,dual,0
1174,SB,188,bike,0
1175,SB,188,bus,0
1176,EB,188,dual,0
1177,EB,188,bike,0
1178,EB,188,bus,0
1179,WB,188,dual,0
1180,WB,188,bike,0
1181,WB,188,bus,0
1182,NB,189,dual,5
1183,NB,189,bike,1
1184,NB,189,bus,0
1185,SB,189,dual,0
1186,SB,189,bike,0
1187,SB,189,bus,0
1188,EB,189,dual,96
1189,EB,189,bike,36
1190,EB,189,bus,22
1191,WB,189,dual,88
1192,WB,189,bike,46
1193,WB,189,bus,22
1194,NB,197,dual,6
1195,NB,197,bike,5
1196,NB,197,bus,0
1197,SB,197,dual,4
1198,SB,197,bike,3
1199,SB,197,bus,0
1200,EB,197,dual,4
1201,EB,197,bike,2
1202,EB,197,bus,0
1203,WB,197,dual,5
1204,WB,197,bike,3
1205,WB,197,bus,0
1206,NB,198,dual,3
1207,NB,198,bike,5
1208,NB,198,bus,0
1209,SB,198,dual,8
1210,SB,198,bike,0
1211,SB,198,bus,0
1212,EB,198,dual,13
1213,EB,198,bike,1
1214,EB,198,bus,0
1215,WB,198,dual,11
1216,WB,198,bike,1
1217,WB,198,bus,0
1218,NB,214,dual,2
1219,NB,214,bike,0
1220,NB,214,bus,0
1221,SB,214,dual,16
1222,SB,214,bike,0
1223,SB,214,bus,15
1224,EB,214,dual,30
1225,EB,214,bike,6
1226,EB,214,bus,8
1227,WB,214,dual,37
1228,WB,214,bike,7
1229,WB,214,bus,24
1230,NB,221,dual,472
1231,NB,221,bike,0
1232,NB,221,bus,1
1233,SB,221,dual,715
1234,SB,221,bike,12
1235,SB,221,bus,2
1236,EB,221,dual,108
1237,EB,221,bike,4
1238,EB,221,bus,0
1239,WB,221,dual,644
1240,WB,221,bike,1
1241,WB,221,bus,0
1242,NB,222,dual,110
1243,NB,222,bike,5
1244,NB,222,bus,0
1245,SB,222,dual,119
1246,SB,222,bike,8
1247,SB,222,bus,11
1248,EB,222,dual,81
1249,EB,222,bike,0
1250,EB,222,bus,0
1251,WB,222,dual,113
1252,WB,222,bike,0
1253,WB,222,bus,11
1254,NB,224,dual,205
1255,NB,224,bike,21
1256,NB,224,bus,21
1257,SB,224,dual,194
1258,SB,224,bike,15
1259,SB,224,bus,16
1260,EB,224,dual,184
1261,EB,224,bike,24
1262,EB,224,bus,32
1263,WB,224,dual,141
1264,WB,224,bike,17
1265,WB,224,bus,41
1266,NB,231,dual,88
1267,NB,231,bike,1
1268,NB,231,bus,1
1269,SB,231,dual,82
1270,SB,231,bike,6
1271,SB,231,bus,4
1272,EB,231,dual,7
1273,EB,231,bike,7
1274,EB,231,bus,0
1275,WB,231,dual,4
1276,WB,231,bike,4
1277,WB,231,bus,0
1278,NB,232,dual,29
1279,NB,232,bike,0
1280,NB,232,bus,0
1281,SB,232,dual,31
1282,SB,232,bike,0
1283,SB,232,bus,0
1284,EB,232,dual,6
1285,EB,232,bike,0
1286,EB,232,bus,0
1287,WB,232,dual,5
1288,WB,232,bike,0
1289,WB,232,bus,0
1290,NB,239,dual,69
1291,NB,239,bike,0
1292,NB,239,bus,0
1293,SB,239,dual,66
1294,SB,239,bike,0
1295,SB,239,bus,0
1296,EB,239,dual,27
1297,EB,239,bike,0
1298,EB,239,bus,2
1299,WB,239,dual,17
1300,WB,239,bike,0
1301,WB,239,bus,0
1302,NB,252,dual,189
1303,NB,252,bike,0
1304,NB,252,bus,55
1305,SB,252,dual,102
1306,SB,252,bike,0
1307,SB,252,bus,57
1308,EB,252,dual,0
1309,EB,252,bike,0
1310,EB,252,bus,0
1311,WB,252,dual,0
1312,WB,252,bike,0
1313,WB,252,bus,0
1314,NB,254,dual,69
1315,NB,254,bike,8
1316,NB,254,bus,0
1317,SB,254,dual,52
1318,SB,254,bike,9
1319,SB,254,bus,0
1320,EB,254,dual,2
1321,EB,254,bike,66
1322,EB,254,bus,0
1323,WB,254,dual,2
1324,WB,254,bike,27
1325,WB,254,bus,0
1326,NB,255,dual,190
1327,NB,255,bike,0
1328,NB,255,bus,42
1329,SB,255,dual,210
1330,SB,255,bike,2
1331,SB,255,bus,30
1332,EB,255,dual,4
1333,EB,255,bike,0
1334,EB,255,bus,0
1335,WB,255,dual,0
1336,WB,255,bike,0
1337,WB,255,bus,0
1338,NB,256,dual,187
1339,NB,256,bike,10
1340,NB,256,bus,64
1341,SB,256,dual,167
1342,SB,256,bike,4
1343,SB,256,bus,48
1344,EB,256,dual,0
1345,EB,256,bike,0
1346,EB,256,bus,0
1347,WB,256,dual,11
1348,WB,256,bike,1
1349,WB,256,bus,0
1350,NB,257,dual,143
1351,NB,257,bike,40
1352,NB,257,bus,66
1353,SB,257,dual,114
1354,SB,257,bike,57
1355,SB,257,bus,44
1356,EB,257,dual,2
1357,EB,257,bike,7
1358,EB,257,bus,1
1359,WB,257,dual,0
1360,WB,257,bike,0
1361,WB,257,bus,0
1362,NB,261,dual,194
1363,NB,261,bike,37
1364,NB,261,bus,122
1365,SB,261,dual,159
1366,SB,261,bike,16
1367,SB,261,bus,92
1368,EB,261,dual,9
1369,EB,261,bike,2
1370,EB,261,bus,0
1371,WB,261,dual,17
1372,WB,261,bike,1
1373,WB,261,bus,0
1374,NB,262,dual,0
1375,NB,262,bike,3
1376,NB,262,bus,0
1377,SB,262,dual,192
1378,SB,262,bike,3
1379,SB,262,bus,93
1380,EB,262,dual,19
1381,EB,262,bike,2
1382,EB,262,bus,0
1383,WB,262,dual,4
1384,WB,262,bike,2
1385,WB,262,bus,1
1386,NB,263,dual,0
1387,NB,263,bike,3
1388,NB,263,bus,0
1389,SB,263,dual,161
1390,SB,263,bike,3
1391,SB,263,bus,78
1392,EB,263,dual,16
1393,EB,263,bike,2
1394,EB,263,bus,0
1395,WB,263,dual,3
1396,WB,263,bike,2
1397,WB,263,bus,1
1398,NB,266,dual,89
1399,NB,266,bike,0
1400,NB,266,bus,13
1401,SB,266,dual,101
1402,SB,266,bike,12
1403,SB,266,bus,17
1404,EB,266,dual,138
1405,EB,266,bike,21
1406,EB,266,bus,77
1407,WB,266,dual,101
1408,WB,266,bike,0
1409,WB,266,bus,27
1410,NB,269,dual,47
1411,NB,269,bike,0
1412,NB,269,bus,29
1413,SB,269,dual,143
1414,SB,269,bike,4
1415,SB,269,bus,135
1416,EB,269,dual,148
1417,EB,269,bike,0
1418,EB,269,bus,66
1419,WB,269,dual,152
1420,WB,269,bike,11
1421,WB,269,bus,45
1422,NB,276,dual,107
1423,NB,276,bike,0
1424,NB,276,bus,114
1425,SB,276,dual,124
1426,SB,276,bike,3
1427,SB,276,bus,120
1428,EB,276,dual,241
1429,EB,276,bike,12
1430,EB,276,bus,26
1431,WB,276,dual,125
1432,WB,276,bike,13
1433,WB,276,bus,61
1434,NB,279,dual,95
1435,NB,279,bike,0
1436,NB,279,bus,15
1437,SB,279,dual,84
1438,SB,279,bike,14
1439,SB,279,bus,17
1440,EB,279,dual,15
1441,EB,279,bike,0
1442,EB,279,bus,0
1443,WB,279,dual,13
1444,WB,279,bike,4
1445,WB,279,bus,0
1446,NB,280,dual,83
1447,NB,280,bike,13
1448,NB,280,bus,16
1449,SB,280,dual,75
1450,SB,280,bike,0
1451,SB,280,bus,18
1452,EB,280,dual,12
1453,EB,280,bike,4
1454,EB,280,bus,0
1455,WB,280,dual,4
1456,WB,280,bike,12
1457,WB,280,bus,0
1458,NB,291,dual,154
1459,NB,291,bike,103
1460,NB,291,bus,182
1461,SB,291,dual,121
1462,SB,291,bike,116
1463,SB,291,bus,0
1464,EB,291,dual,108
1465,EB,291,bike,106
1466,EB,291,bus,0
1467,WB,291,dual,25
1468,NB,292,dual,110
1469,NB,292,bike,132
1470,NB,292,bus,102
1471,SB,292,dual,197
1472,SB,292,bike,159
1473,SB,292,bus,90
1474,EB,292,dual,98
1475,EB,292,bike,83
1476,EB,292,bus,105
1477,WB,292,dual,181
1478,WB,292,bike,110
1479,WB,292,bus,39
1480,NB,293,dual,110
1481,NB,293,bike,132
1482,NB,293,bus,102
1483,SB,293,dual,197
1484,SB,293,bike,159
1485,SB,293,bus,90
1486,EB,293,dual,98
1487,EB,293,bike,83
1488,EB,293,bus,105
1489,WB,293,dual,181
1490,WB,293,bike,110
1491,WB,293,bus,39
1492,NB,305,dual,69
1493,NB,305,bike,8
1494,NB,305,bus,1
1495,SB,305,dual,4
1496,SB,305,bike,0
1497,SB,305,bus,0
1498,EB,305,dual,101
1499,EB,305,bike,49
1500,EB,305,bus,39
1501,WB,305,dual,117
1502,WB,305,bike,0
1503,WB,305,bus,30
1504,NB,308,dual,34
1505,NB,308,bike,1
1506,NB,308,bus,0
1507,SB,308,dual,133
1508,SB,308,bike,0
1509,SB,308,bus,13
1510,EB,308,dual,81
1511,EB,308,bike,2
1512,EB,308,bus,12
1513,WB,308,dual,0
1514,WB,308,bike,0
1515,WB,308,bus,0
1516,NB,310,dual,33
1517,NB,310,bike,0
1518,NB,310,bus,134
1519,SB,310,dual,3
1520,SB,310,bike,0
1521,SB,310,bus,115
1522,EB,310,dual,0
1523,EB,310,bike,0
1524,EB,310,bus,0
1525,WB,310,dual,0
1526,WB,310,bike,0
1527,NB,314,dual,226
1528,NB,314,bike,0
1529,NB,314,bus,49
1530,SB,314,dual,237
1531,SB,314,bike,6
1532,SB,314,bus,82
1533,EB,314,dual,155
1534,EB,314,bike,0
1535,EB,314,bus,42
1536,WB,314,dual,253
1537,WB,314,bike,0
1538,WB,314,bus,37
1539,NB,315,dual,107
1540,NB,315,bike,68
1541,NB,315,bus,64
1542,SB,315,dual,159
1543,SB,315,bike,72
1544,SB,315,bus,59
1545,EB,315,dual,141
1546,EB,315,bike,75
1547,EB,315,bus,85
1548,WB,315,dual,124
1549,WB,315,bike,66
1550,WB,315,bus,65
1551,NB,316,dual,117
1552,NB,316,bike,51
1553,NB,316,bus,35
1554,SB,316,dual,164
1555,SB,316,bike,79
1556,SB,316,bus,68
1557,EB,316,dual,113
1558,EB,316,bike,56
1559,EB,316,bus,51
1560,WB,316,dual,196
1561,WB,316,bike,62
1562,WB,316,bus,73
1563,NB,327,dual,169
1564,NB,327,bike,1
1565,NB,327,bus,34
1566,SB,327,dual,80
1567,SB,327,bike,9
1568,SB,327,bus,68
1569,EB,327,dual,4
1570,EB,327,bike,19
1571,EB,327,bus,1
1572,WB,327,dual,6
1573,WB,327,bike,28
1574,WB,327,bus,0
1575,NB,329,dual,111
1576,NB,329,bike,8
1577,NB,329,bus,134
1578,SB,329,dual,65
1579,SB,329,bike,4
1580,SB,329,bus,116
1581,EB,329,dual,78
1582,EB,329,bike,3
1583,EB,329,bus,173
1584,WB,329,dual,S/B
1585,WB,329,bike,TIME
1586,WB,329,bus,E/B
1587,NB,338,dual,163
1588,NB,338,bike,16
1589,NB,338,bus,112
1590,SB,338,dual,99
1591,SB,338,bike,10
1592,SB,338,bus,119
1593,EB,338,dual,8
1594,EB,338,bike,0
1595,EB,338,bus,0
1596,WB,338,dual,27
1597,WB,338,bike,5
1598,WB,338,bus,17
1599,NB,341,dual,106
1600,NB,341,bike,9
1601,NB,341,bus,0
1602,SB,341,dual,0
1603,SB,341,bike,0
1604,SB,341,bus,0
1605,EB,341,dual,96
1606,EB,341,bike,1
1607,EB,341,bus,19
1608,WB,341,dual,35
1609,WB,341,bike,3
1610,WB,341,bus,31
1611,NB,343,dual,179
1612,NB,343,bike,0
1613,NB,343,bus,104
1614,SB,343,dual,166
1615,SB,343,bike,28
1616,SB,343,bus,162
1617,EB,343,dual,142
1618,EB,343,bike,0
1619,EB,343,bus,8
1620,WB,343,dual,62
1621,WB,343,bike,0
1622,WB,343,bus,0
1623,NB,344,dual,173
1624,NB,344,bike,104
1625,NB,344,bus,106
1626,SB,344,dual,64
1627,SB,344,bike,63
1628,SB,344,bus,97
1629,EB,344,dual,150
1630,EB,344,bike,78
1631,EB,344,bus,40
1632,WB,344,dual,109
1633,WB,344,bike,5
1634,WB,344,bus,22
1635,NB,349,dual,104
1636,NB,349,bike,5
1637,NB,349,bus,25
1638,SB,349,dual,330
1639,SB,349,bike,10
1640,SB,349,bus,52
1641,EB,349,dual,0
1642,EB,349,bike,0
1643,EB,349,bus,0
1644,WB,349,dual,375
1645,WB,349,bike,0
1646,WB,349,bus,11
1647,NB,350,dual,268
1648,NB,350,bike,16
1649,NB,350,bus,36
1650,SB,350,dual,445
1651,SB,350,bike,23
1652,SB,350,bus,42
1653,EB,350,dual,0
1654,EB,350,bike,0
1655,EB,350,bus,0
1656,WB,350,dual,412
1657,WB,350,bike,0
1658,WB,350,bus,5
1659,NB,351,dual,121
1660,NB,351,bike,1
1661,NB,351,bus,33
1662,SB,351,dual,546
1663,SB,351,bike,30
1664,SB,351,bus,66
1665,EB,351,dual,0
1666,EB,351,bike,6
1667,EB,351,bus,0
1668,WB,351,dual,380
1669,WB,351,bike,0
1670,WB,351,bus,0
1671,NB,353,dual,66
1672,NB,353,bike,0
1673,NB,353,bus,8
1674,SB,353,dual,58
1675,SB,353,bike,0
1676,SB,353,bus,6
1677,EB,353,dual,40
1678,EB,353,bike,0
1679,EB,353,bus,0
1680,WB,353,dual,49
1681,WB,353,bike,0
1682,WB,353,bus,0
1683,NB,355,dual,0
1684,NB,355,bike,0
1685,NB,355,bus,0
1686,SB,355,dual,3
1687,SB,355,bike,1
1688,SB,355,bus,0
1689,EB,355,dual,53
1690,EB,355,bike,1
1691,EB,355,bus,52
1692,WB,355,dual,103
1693,WB,355,bike,4
1694,WB,355,bus,62
1695,NB,359,dual,630
1696,NB,359,bike,21
1697,NB,359,bus,104
1698,SB,359,dual,777
1699,SB,359,bike,20
1700,SB,359,bus,72
1701,EB,359,dual,7
1702,EB,359,bike,1
1703,EB,359,bus,8
1704,WB,359,dual,0
1705,WB,359,bike,0
1706,WB,359,bus,0
1707,NB,362,dual,0
1708,NB,362,bike,0
1709,NB,362,bus,0
1710,SB,362,dual,2
1711,SB,362,bike,0
1712,SB,362,bus,0
1713,EB,362,dual,47
1714,EB,362,bike,0
1715,EB,362,bus,34
1716,WB,362,dual,70
1717,WB,362,bike,0
1718,WB,362,bus,48
1719,NB,363,dual,0
1720,NB,363,bike,0
1721,NB,363,bus,0
1722,SB,363,dual,0
1723,SB,363,bike,0
1724,SB,363,bus,0
1725,EB,363,dual,32
1726,EB,363,bike,0
1727,EB,363,bus,34
1728,WB,363,dual,129
1729,WB,363,bike,0
1730,WB,363,bus,43
1731,NB,364,dual,3
1732,NB,364,bike,0
1733,NB,364,bus,0
1734,SB,364,dual,0
1735,SB,364,bike,0
1736,SB,364,bus,0
1737,EB,364,dual,1
1738,EB,364,bike,0
1739,EB,364,bus,0
1740,WB,364,dual,1
1741,WB,364,bike,0
1742,WB,364,bus,0
1743,NB,366,dual,0
1744,NB,366,bike,0
1745,NB,366,bus,0
1746,SB,366,dual,185
1747,SB,366,bike,0
1748,SB,366,bus,14
1749,EB,366,dual,309
1750,EB,366,bike,0
1751,EB,366,bus,71
1752,WB,366,dual,405
1753,WB,366,bike,0
1754,WB,366,bus,76
1755,NB,369,dual,440
1756,NB,369,bike,0
1757,NB,369,bus,38
1758,SB,369,dual,779
1759,SB,369,bike,28
1760,SB,369,bus,121
1761,EB,369,dual,522
1762,EB,369,bike,5
1763,EB,369,bus,106
1764,WB,369,dual,509
1765,WB,369,bike,0
1766,WB,369,bus,61
1767,NB,371,dual,841
1768,NB,371,bike,0
1769,NB,371,bus,61
1770,SB,371,dual,910
1771,SB,371,bike,0
1772,SB,371,bus,92
1773,EB,371,dual,522
1774,EB,371,bike,8
1775,EB,371,bus,34
1776,WB,371,dual,529
1777,WB,371,bike,0
1778,WB,371,bus,38
1779,NB,372,dual,622
1780,NB,372,bike,0
1781,NB,372,bus,54
1782,SB,372,dual,609
1783,SB,372,bike,20
1784,SB,372,bus,91
1785,EB,372,dual,478
1786,EB,372,bike,11
1787,EB,372,bus,112
1788,WB,372,dual,394
1789,WB,372,bike,22
1790,WB,372,bus,39
1791,NB,380,dual,27
1792,NB,380,bike,0
1793,NB,380,bus,0
1794,SB,380,dual,14
1795,SB,380,bike,2
1796,SB,380,bus,0
1797,EB,380,dual,455
1798,EB,380,bike,11
1799,EB,380,bus,41
1800,WB,380,dual,609
1801,WB,380,bike,0
1802,WB,380,bus,45
1803,NB,382,dual,28
1804,NB,382,bike,0
1805,NB,382,bus,0
1806,SB,382,dual,14
1807,SB,382,bike,19
1808,SB,382,bus,0
1809,EB,382,dual,379
1810,EB,382,bike,7
1811,EB,382,bus,37
1812,WB,382,dual,460
1813,WB,382,bike,0
1814,WB,382,bus,38
1815,NB,385,dual,2
1816,NB,385,bike,0
1817,NB,385,bus,0
1818,SB,385,dual,5
1819,SB,385,bike,0
1820,SB,385,bus,0
1821,EB,385,dual,233
1822,EB,385,bike,16
1823,EB,385,bus,31
1824,WB,385,dual,379
1825,WB,385,bike,11
1826,WB,385,bus,35
1827,NB,392,dual,145
1828,NB,392,bike,12
1829,NB,392,bus,6
1830,SB,392,dual,109
1831,SB,392,bike,19
1832,SB,392,bus,22
1833,EB,392,dual,43
1834,EB,392,bike,27
1835,EB,392,bus,69
1836,WB,392,dual,49
1837,WB,392,bike,6
1838,WB,392,bus,34
1839,NB,394,dual,33
1840,NB,394,bike,1
1841,NB,394,bus,0
1842,SB,394,dual,2
1843,SB,394,bike,0
1844,SB,394,bus,0
1845,EB,394,dual,324
1846,EB,394,bike,14
1847,EB,394,bus,42
1848,WB,394,dual,234
1849,WB,394,bike,8
1850,WB,394,bus,40
1851,NB,410,dual,105
1852,NB,410,bike,0
1853,NB,410,bus,17
1854,SB,410,dual,101
1855,SB,410,bike,0
1856,SB,410,bus,10
1857,EB,410,dual,6
1858,EB,410,bike,0
1859,EB,410,bus,0
1860,WB,410,dual,6
1861,WB,410,bike,0
1862,WB,410,bus,0
1863,NB,411,dual,77
1864,NB,411,bike,0
1865,NB,411,bus,23
1866,SB,411,dual,141
1867,SB,411,bike,11
1868,SB,411,bus,11
1869,EB,411,dual,2
1870,EB,411,bike,0
1871,EB,411,bus,5
1872,WB,411,dual,8
1873,WB,411,bike,0
1874,WB,411,bus,0
1875,NB,413,dual,546
1876,NB,413,bike,0
1877,NB,413,bus,33
1878,SB,413,dual,1009
1879,SB,413,bike,10
1880,SB,413,bus,75
1881,EB,413,dual,380
1882,EB,413,bike,1
1883,EB,413,bus,36
1884,WB,413,dual,411
1885,WB,413,bike,0
1886,WB,413,bus,9
1887,NB,414,dual,663
1888,NB,414,bike,0
1889,NB,414,bus,63
1890,SB,414,dual,395
1891,SB,414,bike,0
1892,SB,414,bus,59
1893,EB,414,dual,649
1894,EB,414,bike,1
1895,EB,414,bus,27
1896,WB,414,dual,680
1897,WB,414,bike,0
1898,WB,414,bus,0
1899,NB,416,dual,600
1900,NB,416,bike,2
1901,NB,416,bus,21
1902,SB,416,dual,698
1903,SB,416,bike,2
1904,SB,416,bus,48
1905,EB,416,dual,416
1906,EB,416,bike,2
1907,EB,416,bus,16
1908,WB,416,dual,540
1909,WB,416,bike,2
1910,WB,416,bus,24
1911,NB,429,dual,1000
1912,NB,429,bike,12
1913,NB,429,bus,88
1914,SB,429,dual,679
1915,SB,429,bike,0
1916,SB,429,bus,72
1917,EB,429,dual,521
1918,EB,429,bike,0
1919,EB,429,bus,96
1920,WB,429,dual,728
1921,WB,429,bike,8
1922,WB,429,bus,98
1923,NB,431,dual,763
1924,NB,431,bike,6
1925,NB,431,bus,105
1926,SB,431,dual,650
1927,SB,431,bike,6
1928,SB,431,bus,112
1929,EB,431,dual,575
1930,EB,431,bike,8
1931,EB,431,bus,65
1932,WB,431,dual,529
1933,WB,431,bike,7
1934,WB,431,bus,73
1935,NB,432,dual,868
1936,NB,432,bike,28
1937,NB,432,bus,82
1938,SB,432,dual,415
1939,SB,432,bike,15
1940,SB,432,bus,51
1941,EB,432,dual,442
1942,EB,432,bike,6
1943,EB,432,bus,39
1944,WB,432,dual,326
1945,WB,432,bike,29
1946,WB,432,bus,36
1947,NB,440,dual,614
1948,NB,440,bike,0
1949,NB,440,bus,57
1950,SB,440,dual,578
1951,SB,440,bike,0
1952,SB,440,bus,68
1953,EB,440,dual,128
1954,EB,440,bike,1
1955,EB,440,bus,0
1956,WB,440,dual,92
1957,WB,440,bike,0
1958,WB,440,bus,0
1959,NB,442,dual,72
1960,NB,442,bike,0
1961,NB,442,bus,0
1962,SB,442,dual,55
1963,SB,442,bike,0
1964,SB,442,bus,0
1965,EB,442,dual,0
1966,EB,442,bike,0
1967,EB,442,bus,0
1968,WB,442,dual,5
1969,WB,442,bike,0
1970,WB,442,bus,0
1971,NB,443,dual,34
1972,NB,443,bike,0
1973,NB,443,bus,42
1974,SB,443,dual,0
1975,SB,443,bike,3
1976,SB,443,bus,0
1977,EB,443,dual,0
1978,EB,443,bike,10
1979,EB,443,bus,0
1980,WB,443,dual,0
1981,NB,445,dual,16
1982,NB,445,bike,0
1983,NB,445,bus,0
1984,SB,445,dual,15
1985,SB,445,bike,0
1986,SB,445,bus,0
1987,EB,445,dual,3
1988,EB,445,bike,0
1989,EB,445,bus,0
1990,WB,445,dual,2
1991,WB,445,bike,0
1992,WB,445,bus,0
1993,NB,446,dual,45
1994,NB,446,bike,0
1995,NB,446,bus,0
1996,SB,446,dual,7
1997,SB,446,bike,0
1998,SB,446,bus,0
1999,EB,446,dual,2
2000,EB,446,bike,0
2001,EB,446,bus,0
2002,WB,446,dual,4
2003,WB,446,bike,0
2004,WB,446,bus,0
2005,NB,449,dual,66
2006,NB,449,bike,15
2007,NB,449,bus,9
2008,SB,449,dual,58
2009,SB,449,bike,13
2010,SB,449,bus,8
2011,EB,449,dual,109
2012,EB,449,bike,44
2013,EB,449,bus,76
2014,WB,449,dual,69
2015,WB,449,bike,60
2016,WB,449,bus,61
2017,NB,450,dual,14
2018,NB,450,bike,5
2019,NB,450,bus,0
2020,SB,450,dual,17
2021,SB,450,bike,6
2022,SB,450,bus,0
2023,EB,450,dual,5
2024,EB,450,bike,5
2025,EB,450,bus,0
2026,WB,450,dual,9
2027,WB,450,bike,4
2028,WB,450,bus,0
2029,NB,451,dual,6
2030,NB,451,bike,7
2031,NB,451,bus,0
2032,SB,451,dual,16
2033,SB,451,bike,13
2034,SB,451,bus,0
2035,EB,451,dual,3
2036,EB,451,bike,1
2037,EB,451,bus,0
2038,WB,451,dual,4
2039,WB,451,bike,4
2040,WB,451,bus,0
2041,NB,454,dual,12
2042,NB,454,bike,0
2043,NB,454,bus,0
2044,SB,454,dual,11
2045,SB,454,bike,0
2046,SB,454,bus,0
2047,EB,454,dual,2
2048,EB,454,bike,0
2049,EB,454,bus,0
2050,WB,454,dual,5
2051,WB,454,bike,0
2052,WB,454,bus,0
2053,NB,455,dual,15
2054,NB,455,bike,4
2055,NB,455,bus,0
2056,SB,455,dual,8
2057,SB,455,bike,7
2058,SB,455,bus,0
2059,EB,455,dual,1
2060,EB,455,bike,2
2061,EB,455,bus,0
2062,WB,455,dual,4
2063,WB,455,bike,7
2064,WB,455,bus,0
2065,NB,456,dual,14
2066,NB,456,bike,0
2067,NB,456,bus,0
2068,SB,456,dual,8
2069,SB,456,bike,0
2070,SB,456,bus,0
2071,EB,456,dual,0
2072,EB,456,bike,0
2073,EB,456,bus,0
2074,WB,456,dual,6
2075,WB,456,bike,0
2076,WB,456,bus,0
2077,NB,457,dual,13
2078,NB,457,bike,0
2079,NB,457,bus,0
2080,SB,457,dual,9
2081,SB,457,bike,1
2082,SB,457,bus,0
2083,EB,457,dual,0
2084,EB,457,bike,0
2085,EB,457,bus,0
2086,WB,457,dual,12
2087,WB,457,bike,1
2088,WB,457,bus,0
2089,NB,458,dual,0
2090,NB,458,bike,0
2091,NB,458,bus,0
2092,SB,458,dual,0
2093,SB,458,bike,0
2094,SB,458,bus,0
2095,EB,458,dual,0
2096,EB,458,bike,0
2097,EB,458,bus,0
2098,WB,458,dual,0
2099,WB,458,bike,0
2100,WB,458,bus,0
2101,NB,459,dual,108
2102,NB,459,bike,4
2103,NB,459,bus,107
2104,SB,459,dual,57
2105,SB,459,bike,0
2106,SB,459,bus,57
2107,EB,459,dual,102
2108,EB,459,bike,2
2109,EB,459,bus,41
2110,WB,459,dual,173
2111,WB,459,bike,0
2112,WB,459,bus,47
2113,NB,461,dual,83
2114,NB,461,bike,24
2115,NB,461,bus,126
2116,SB,461,dual,69
2117,SB,461,bike,26
2118,SB,461,bus,127
2119,EB,461,dual,42
2120,EB,461,bike,26
2121,EB,461,bus,63
2122,WB,461,dual,57
2123,WB,461,bike,17
2124,WB,461,bus,75
2125,NB,462,dual,0
2126,NB,462,bike,0
2127,NB,462,bus,0
2128,SB,462,dual,0
2129,SB,462,bike,0
2130,SB,462,bus,0
2131,EB,462,dual,0
2132,EB,462,bike,0
2133,EB,462,bus,0
2134,WB,462,dual,0
2135,WB,462,bike,0
2136,WB,462,bus,0
2137,NB,466,dual,7
2138,NB,466,bike,0
2139,NB,466,bus,0
2140,SB,466,dual,10
2141,SB,466,bike,2
2142,SB,466,bus,1
2143,EB,466,dual,0
2144,EB,466,bike,0
2145,EB,466,bus,0
2146,WB,466,dual,3
2147,WB,466,bike,0
2148,WB,466,bus,0
2149,NB,467,dual,3
2150,NB,467,bike,0
2151,NB,467,bus,0
2152,SB,467,dual,6
2153,SB,467,bike,0
2154,SB,467,bus,0
2155,EB,467,dual,14
2156,EB,467,bike,6
2157,EB,467,bus,0
2158,WB,467,dual,25
2159,WB,467,bike,0
2160,WB,467,bus,0
2161,NB,468,dual,0
2162,NB,468,bike,0
2163,NB,468,bus,0
2164,SB,468,dual,4
2165,SB,468,bike,0
2166,SB,468,bus,0
2167,EB,468,dual,15
2168,EB,468,bike,0
2169,EB,468,bus,0
2170,WB,468,dual,14
2171,WB,468,bike,3
2172,WB,468,bus,0
2173,NB,474,dual,21
2174,NB,474,bike,0
2175,NB,474,bus,0
2176,SB,474,dual,29
2177,SB,474,bike,0
2178,SB,474,bus,0
2179,EB,474,dual,2
2180,EB,474,bike,0
2181,EB,474,bus,0
2182,WB,474,dual,6
2183,WB,474,bike,0
2184,WB,474,bus,0
2185,NB,477,dual,12
2186,NB,477,bike,5
2187,NB,477,bus,0
2188,SB,477,dual,8
2189,SB,477,bike,3
2190,SB,477,bus,0
2191,EB,477,dual,6
2192,EB,477,bike,4
2193,EB,477,bus,0
2194,WB,477,dual,2
2195,WB,477,bike,6
2196,WB,477,bus,0
2197,NB,480,dual,1
2198,NB,480,bike,1
2199,NB,480,bus,0
2200,SB,480,dual,2
2201,SB,480,bike,2
2202,SB,480,bus,0
2203,EB,480,dual,3
2204,EB,480,bike,0
2205,EB,480,bus,0
2206,WB,480,dual,1
2207,WB,480,bike,0
2208,WB,480,bus,0
2209,NB,481,dual,0
2210,NB,481,bike,2
2211,NB,481,bus,0
2212,SB,481,dual,0
2213,SB,481,bike,0
2214,SB,481,bus,0
2215,EB,481,dual,0
2216,EB,481,bike,0
2217,EB,481,bus,0
2218,WB,481,dual,2
2219,WB,481,bike,0
2220,WB,481,bus,0
2221,NB,482,dual,0
