,approach,count_id,time,type,volume
5125,EB,24450,15.30,pm60,1210
5126,WB,24450,14.15,pm60,1021
5127,SB,24450,15.15,pm60,77
5128,NB,24451,14.00,pm60,90
5129,EB,24451,15.30,pm60,1190
5130,WB,24451,14.15,pm60,1045
5131,SB,24451,14.15,pm60,5
5132,NB,24452,15.00,pm60,1340
5133,EB,24452,15.00,pm60,479
5134,WB,24452,15.00,pm60,644
5135,SB,24452,15.00,pm60,1062
5136,NB,24454,16.00,pm60,2213
5137,EB,24454,14.30,pm60,41
5138,WB,24454,15.45,pm60,41
5139,SB,24454,15.45,pm60,1635
5140,NB,24455,15.00,pm60,1314
5141,EB,24455,15.30,pm60,117
5142,WB,24455,14.30,pm60,84
5143,SB,24455,14.30,pm60,862
5144,NB,24456,17.00,pm60,1295
5145,EB,24456,15.15,pm60,943
5146,WB,24456,16.45,pm60,859
5147,SB,24456,15.00,pm60,1181
5148,NB,24488,4.00,pm60,54
5149,EB,24488,4.45,pm60,1375
5150,WB,24488,3.45,pm60,1058
5151,SB,24488,3.15,pm60,61
5152,NB,24489,17.00,pm60,112
5153,EB,24489,15.45,pm60,263
5154,WB,24489,16.45,pm60,259
5155,SB,24489,17.00,pm60,81
5156,NB,24492,3.00,pm60,0
5157,EB,24492,3.00,pm60,0
5158,WB,24492,3.00,pm60,0
5159,SB,24492,3.00,pm60,0
5160,NB,24504,15.15,pm60,973
5161,EB,24504,15.30,pm60,125
5162,WB,24504,0.00,pm60,0
5163,SB,24504,15.00,pm60,846
5164,NB,24506,15.15,pm60,88
5165,EB,24506,15.30,pm60,1127
5166,WB,24506,15.15,pm60,925
5167,SB,24506,16.00,pm60,189
5168,NB,24507,0.00,pm60,0
5169,EB,24507,15.00,pm60,663
5170,WB,24507,16.00,pm60,699
5171,SB,24507,16.00,pm60,53
5172,NB,24508,15.45,pm60,16
5173,EB,24508,15.00,pm60,933
5174,WB,24508,15.00,pm60,726
5175,SB,24508,15.45,pm60,3
5176,NB,24509,15.15,pm60,1065
5177,EB,24509,15.00,pm60,17
5178,WB,24509,15.00,pm60,36
5179,SB,24509,15.15,pm60,640
5180,NB,24513,16.45,pm60,653
5181,EB,24513,16.45,pm60,17
5182,WB,24513,16.00,pm60,37
5183,SB,24513,16.45,pm60,675
5184,NB,24514,15.30,pm60,82
5185,EB,24514,17.00,pm60,487
5186,WB,24514,15.00,pm60,381
5187,SB,24514,16.30,pm60,105
5188,NB,24515,16.30,pm60,764
5189,EB,24515,15.30,pm60,24
5190,WB,24515,0.00,pm60,0
5191,SB,24515,16.45,pm60,485
5192,NB,24517,16.45,pm60,36
5193,EB,24517,16.45,pm60,1025
5194,WB,24517,0.00,pm60,0
5195,SB,24517,15.00,pm60,41
5196,NB,24518,17.00,pm60,668
5197,EB,24518,17.00,pm60,49
5198,WB,24518,17.00,pm60,48
5199,SB,24518,16.45,pm60,323
5200,NB,24519,16.00,pm60,9
5201,EB,24519,17.00,pm60,332
5202,WB,24519,16.30,pm60,114
5203,SB,24519,15.00,pm60,5
5204,NB,24520,5.00,pm60,840
5205,EB,24520,3.30,pm60,1412
5206,WB,24520,5.00,pm60,1233
5207,SB,24520,3.00,pm60,706
5208,NB,24522,17.00,pm60,25
5209,EB,24522,17.00,pm60,107
5210,WB,24522,17.00,pm60,32
5211,SB,24522,17.00,pm60,22
5212,NB,24524,17.00,pm60,84
5213,EB,24524,16.30,pm60,1053
5214,WB,24524,17.00,pm60,801
5215,SB,24524,16.45,pm60,22
5216,NB,24543,16.30,pm60,856
5217,EB,24543,16.30,pm60,64
5218,WB,24543,15.00,pm60,54
5219,SB,24543,16.00,pm60,714
5220,NB,24573,16.45,pm60,78
5221,EB,24573,16.45,pm60,46
5222,WB,24573,17.00,pm60,40
5223,SB,24573,15.00,pm60,40
5224,NB,24574,15.30,pm60,43
5225,EB,24574,17.00,pm60,36
5226,WB,24574,15.30,pm60,19
5227,SB,24574,16.45,pm60,126
5228,NB,24575,17.00,pm60,35
5229,EB,24575,17.00,pm60,646
5230,WB,24575,15.00,pm60,258
5231,SB,24575,17.00,pm60,73
5232,NB,24576,17.00,pm60,30
5233,EB,24576,17.00,pm60,138
5234,WB,24576,17.00,pm60,346
5235,SB,24576,17.00,pm60,23
5236,NB,24577,17.00,pm60,70
5237,EB,24577,15.00,pm60,41
5238,WB,24577,17.00,pm60,55
5239,SB,24577,16.00,pm60,133
5240,NB,24578,15.45,pm60,27
5241,EB,24578,17.00,pm60,786
5242,WB,24578,16.45,pm60,321
5243,SB,24578,16.15,pm60,3
5244,NB,24579,17.00,pm60,75
5245,EB,24579,16.45,pm60,1124
5246,WB,24579,17.00,pm60,983
5247,SB,24579,16.30,pm60,72
5248,NB,24580,16.00,pm60,1124
5249,EB,24580,0.00,pm60,0
5250,WB,24580,16.45,pm60,60
5251,SB,24580,17.00,pm60,1099
5252,NB,24581,17.00,pm60,885
5253,EB,24581,15.00,pm60,126
5254,WB,24581,17.00,pm60,111
5255,SB,24581,16.45,pm60,1060
5256,NB,25001,17.00,pm60,722
5257,EB,25001,15.45,pm60,34
5258,WB,25001,15.00,pm60,107
5259,SB,25001,17.00,pm60,853
5260,NB,24583,16.30,pm60,520
5261,EB,24583,16.00,pm60,1619
5262,WB,24583,16.45,pm60,1277
5263,SB,24583,17.00,pm60,768
5264,NB,24584,15.15,pm60,41
5265,EB,24584,17.00,pm60,1475
5266,WB,24584,17.00,pm60,1385
5267,SB,24584,15.30,pm60,98
5268,NB,24586,16.30,pm60,950
5269,EB,24586,17.00,pm60,58
5270,WB,24586,17.00,pm60,26
5271,SB,24586,17.00,pm60,1094
5272,NB,24587,16.15,pm60,682
5273,EB,24587,16.00,pm60,46
5274,WB,24587,16.45,pm60,26
5275,SB,24587,17.00,pm60,803
5276,NB,24588,17.00,pm60,930
5277,EB,24588,17.00,pm60,29
5278,WB,24588,15.30,pm60,27
5279,SB,24588,17.00,pm60,1232
5280,NB,24589,16.15,pm60,70
5281,EB,24589,16.45,pm60,468
5282,WB,24589,16.45,pm60,384
5283,SB,24589,17.00,pm60,18
5284,NB,24590,15.45,pm60,27
5285,EB,24590,16.30,pm60,21
5286,WB,24590,0.00,pm60,0
5287,SB,24590,16.15,pm60,107
5288,NB,24591,17.00,pm60,1022
5289,EB,24591,17.00,pm60,17
5290,WB,24591,16.45,pm60,15
5291,SB,24591,17.00,pm60,1046
5292,NB,24592,16.45,pm60,958
5293,EB,24592,15.45,pm60,43
5294,WB,24592,15.15,pm60,27
5295,SB,24592,17.00,pm60,1147
5296,NB,24593,16.30,pm60,1019
5297,EB,24593,16.15,pm60,21
5298,WB,24593,15.30,pm60,18
5299,SB,24593,17.00,pm60,1188
5300,NB,24594,16.45,pm60,257
5301,EB,24594,16.45,pm60,84
5302,WB,24594,0.00,pm60,0
5303,SB,24594,16.15,pm60,608
5304,NB,24595,16.45,pm60,40
5305,EB,24595,16.00,pm60,42
5306,WB,24595,0.00,pm60,0
5307,SB,24595,16.45,pm60,203
5308,NB,24596,16.30,pm60,296
5309,EB,24596,16.00,pm60,71
5310,WB,24596,15.30,pm60,27
5311,SB,24596,17.00,pm60,36
5312,NB,24597,17.00,pm60,598
5313,EB,24597,17.00,pm60,98
5314,WB,24597,16.15,pm60,108
5315,SB,24597,17.00,pm60,461
5316,NB,24599,16.15,pm60,44
5317,EB,24599,17.00,pm60,847
5318,WB,24599,16.45,pm60,1295
5319,SB,24599,0.00,pm60,0
5320,NB,24601,16.15,pm60,144
5321,EB,24601,17.00,pm60,39
5322,WB,24601,16.45,pm60,26
5323,SB,24601,16.30,pm60,129
5324,NB,24602,14.00,pm60,8
5325,EB,24602,14.00,pm60,91
5326,WB,24602,14.00,pm60,42
5327,SB,24602,0.00,pm60,0
5328,NB,24603,17.00,pm60,272
5329,EB,24603,17.00,pm60,168
5330,WB,24603,16.30,pm60,110
5331,SB,24603,17.00,pm60,72
5332,NB,24604,17.00,pm60,175
5333,EB,24604,17.00,pm60,88
5334,WB,24604,16.45,pm60,50
5335,SB,24604,16.00,pm60,95
5336,NB,24605,16.30,pm60,31
5337,EB,24605,16.30,pm60,886
5338,WB,24605,16.30,pm60,820
5339,SB,24605,15.00,pm60,54
5340,NB,21041,4.45,pm60,1335
5341,EB,21041,3.15,pm60,996
5342,WB,21041,4.45,pm60,882
5343,SB,21041,5.00,pm60,757
5344,NB,24525,16.45,pm60,1423
5345,EB,24525,17.00,pm60,31
5346,WB,24525,15.00,pm60,32
5347,SB,24525,17.00,pm60,617
5348,NB,24526,17.45,pm60,31
5349,EB,24526,17.30,pm60,846
5350,WB,24526,17.30,pm60,825
5351,SB,24526,17.45,pm60,28
5352,NB,24527,16.30,pm60,72
5353,EB,24527,17.00,pm60,1404
5354,WB,24527,17.00,pm60,980
5355,SB,24527,16.00,pm60,62
5356,NB,24528,17.00,pm60,486
5357,EB,24528,15.00,pm60,25
5358,WB,24528,15.45,pm60,72
5359,SB,24528,17.00,pm60,516
5360,NB,24529,16.15,pm60,790
5361,EB,24529,0.00,pm60,0
5362,WB,24529,17.00,pm60,1168
5363,SB,24529,17.00,pm60,886
5364,NB,24530,15.30,pm60,23
5365,EB,24530,16.45,pm60,520
5366,WB,24530,15.00,pm60,390
5367,SB,24530,16.45,pm60,34
5368,NB,24531,15.45,pm60,54
5369,EB,24531,15.45,pm60,1053
5370,WB,24531,16.30,pm60,1078
5371,SB,24531,16.00,pm60,45
5372,NB,24532,16.45,pm60,1023
5373,EB,24532,17.00,pm60,76
5374,WB,24532,15.00,pm60,35
5375,SB,24532,15.45,pm60,831
5376,NB,24533,17.00,pm60,76
5377,EB,24533,17.00,pm60,730
5378,WB,24533,17.00,pm60,619
5379,SB,24533,17.00,pm60,130
5380,NB,24534,17.00,pm60,562
5381,EB,24534,0.00,pm60,0
5382,WB,24534,15.30,pm60,218
5383,SB,24534,16.15,pm60,668
5384,NB,24535,16.30,pm60,16
5385,EB,24535,17.00,pm60,346
5386,WB,24535,16.45,pm60,391
5387,SB,24535,17.00,pm60,37
5388,NB,24536,16.45,pm60,806
5389,EB,24536,16.00,pm60,46
5390,WB,24536,0.00,pm60,0
5391,SB,24536,17.00,pm60,1655
5392,NB,24537,16.00,pm60,788
5393,EB,24537,16.30,pm60,1242
5394,WB,24537,16.45,pm60,1257
5395,SB,24537,17.00,pm60,884
5396,NB,24538,16.45,pm60,1458
5397,EB,24538,16.45,pm60,91
5398,WB,24538,16.00,pm60,49
5399,SB,24538,16.45,pm60,1168
5400,NB,24539,16.00,pm60,16
5401,EB,24539,16.30,pm60,199
5402,WB,24539,16.45,pm60,215
5403,SB,24539,15.00,pm60,38
5404,NB,24540,17.00,pm60,1105
5405,EB,24540,17.00,pm60,1303
5406,WB,24540,16.45,pm60,1235
5407,SB,24540,16.30,pm60,1173
5408,NB,24541,16.45,pm60,828
5409,EB,24541,17.00,pm60,1730
5410,WB,24541,16.30,pm60,1407
5411,SB,24541,16.45,pm60,570
5412,NB,24620,17.00,pm60,2
5413,EB,24620,15.30,pm60,101
5414,WB,24620,17.00,pm60,113
5415,SB,24620,15.15,pm60,2
5416,NB,24621,16.45,pm60,866
5417,EB,24621,0.00,pm60,0
5418,WB,24621,15.00,pm60,38
5419,SB,24621,16.45,pm60,835
5420,NB,24622,15.45,pm60,1014
5421,EB,24622,16.30,pm60,15
5422,WB,24622,15.00,pm60,18
5423,SB,24622,16.30,pm60,1004
5424,NB,24805,16.45,pm60,563
5425,EB,24805,17.00,pm60,42
5426,WB,24805,15.15,pm60,31
5427,SB,24805,17.00,pm60,992
5428,NB,24198,3.15,pm60,52
5429,EB,24198,5.00,pm60,1272
5430,WB,24198,4.45,pm60,959
5431,SB,24198,4.00,pm60,88
5432,NB,24199,4.45,pm60,1717
5433,EB,24199,4.30,pm60,1280
5434,WB,24199,4.45,pm60,970
5435,SB,24199,3.45,pm60,1084
5436,NB,26027,14.00,pm60,96
5437,EB,26027,15.30,pm60,906
5438,WB,26027,16.00,pm60,700
5439,SB,26027,15.00,pm60,78
5440,NB,24329,2.15,pm60,36
5441,EB,24329,4.00,pm60,34
5442,WB,24329,4.00,pm60,393
5443,SB,24329,4.00,pm60,71
5444,NB,24336,5.00,pm60,32
5445,EB,24336,5.00,pm60,1448
5446,WB,24336,4.00,pm60,666
5447,SB,24336,5.00,pm60,214
5448,NB,24337,5.00,pm60,221
5449,EB,24337,4.45,pm60,1909
5450,WB,24337,5.00,pm60,1422
5451,SB,24337,5.00,pm60,345
5452,NB,24338,5.00,pm60,115
5453,EB,24338,5.00,pm60,504
5454,WB,24338,3.45,pm60,131
5455,SB,24338,5.00,pm60,437
5456,NB,24347,3.00,pm60,72
5457,EB,24347,4.30,pm60,641
5458,WB,24347,5.00,pm60,926
5459,SB,24347,3.00,pm60,0
5460,NB,24425,14.30,pm60,43
5461,EB,24425,16.00,pm60,1576
5462,WB,24425,14.45,pm60,809
5463,SB,24425,14.30,pm60,69
5464,NB,24360,5.00,pm60,775
5465,EB,24360,3.45,pm60,568
5466,WB,24360,4.15,pm60,826
5467,SB,24360,5.00,pm60,821
5468,NB,24374,4.45,pm60,1064
5469,EB,24374,3.00,pm60,20
5470,WB,24374,4.00,pm60,26
5471,SB,24374,4.45,pm60,1249
5472,NB,24245,3.00,pm60,0
5473,EB,24245,3.45,pm60,177
5474,WB,24245,4.45,pm60,864
5475,SB,24245,3.00,pm60,0
5476,NB,24244,7.00,pm15,635
5477,EB,24244,7.15,pm15,44
5478,WB,24244,12.30,pm60,71
5479,SB,24244,7.00,pm15,293
5480,NB,24278,3.00,pm60,1665
5481,EB,24278,4.30,pm60,17
5482,WB,24278,3.00,pm60,13
5483,SB,24278,4.15,pm60,945
5484,NB,24340,3.15,pm60,301
5485,EB,24340,3.45,pm60,46
5486,WB,24340,4.30,pm60,67
5487,SB,24340,3.00,pm60,351
5488,NB,24375,5.00,pm60,852
5489,EB,24375,3.00,pm60,0
5490,WB,24375,3.00,pm60,26
5491,SB,24375,5.00,pm60,714
5492,NB,27375,16.45,pm60,252
5493,EB,27375,15.30,pm60,203
5494,WB,27375,16.45,pm60,370
5495,SB,27375,16.00,pm60,95
5496,NB,27420,15.15,pm60,375
5497,EB,27420,16.45,pm60,117
5498,WB,27420,15.00,pm60,2
5499,SB,27420,15.00,pm60,387
5500,NB,27421,16.45,pm60,414
5501,EB,27421,16.45,pm60,145
5502,WB,27421,0.00,pm60,0
5503,SB,27421,15.45,pm60,224
5504,NB,27422,16.45,pm60,502
5505,EB,27422,16.45,pm60,391
5506,WB,27422,17.00,pm60,189
5507,SB,27422,15.00,pm60,151
5508,NB,27423,15.00,pm60,1055
5509,EB,27423,17.00,pm60,1648
5510,WB,27423,15.00,pm60,1143
5511,SB,27423,17.00,pm60,982
5512,NB,27424,0.00,pm60,0
5513,EB,27424,15.30,pm60,38
5514,WB,27424,0.00,pm60,0
5515,SB,27424,15.15,pm60,49
5516,NB,27425,17.00,pm60,72
5517,EB,27425,16.00,pm60,1409
5518,WB,27425,15.15,pm60,1041
5519,SB,27425,15.15,pm60,41
5520,NB,27426,17.00,pm60,1414
5521,EB,27426,17.00,pm60,99
5522,WB,27426,15.00,pm60,22
5523,SB,27426,17.00,pm60,795
5524,NB,27427,17.00,pm60,1184
5525,EB,27427,17.00,pm60,166
5526,WB,27427,15.15,pm60,60
5527,SB,27427,15.00,pm60,986
5528,NB,27428,15.00,pm60,227
5529,EB,27428,16.45,pm60,1381
5530,WB,27428,17.00,pm60,1661
5531,SB,27428,0.00,pm60,0
5532,NB,27485,15.00,pm60,104
5533,EB,27485,16.30,pm60,1402
5534,WB,27485,17.00,pm60,1906
5535,SB,27485,16.00,pm60,54
5536,NB,27486,17.00,pm60,1566
5537,EB,27486,17.00,pm60,1340
5538,WB,27486,16.45,pm60,1405
5539,SB,27486,16.45,pm60,577
5540,NB,27487,15.45,pm60,1432
5541,EB,27487,15.00,pm60,108
5542,WB,27487,15.00,pm60,59
5543,SB,27487,15.15,pm60,995
5544,NB,27488,16.00,pm60,61
5545,EB,27488,17.00,pm60,648
5546,WB,27488,16.30,pm60,776
5547,SB,27488,0.00,pm60,0
5548,NB,27489,15.15,pm60,74
5549,EB,27489,17.00,pm60,380
5550,WB,27489,16.45,pm60,447
5551,SB,27489,15.45,pm60,15
5552,NB,27490,17.00,pm60,1306
5553,EB,27490,17.00,pm60,189
5554,WB,27490,15.00,pm60,183
5555,SB,27490,16.45,pm60,976
5556,NB,27491,16.45,pm60,1326
5557,EB,27491,16.30,pm60,1011
5558,WB,27491,16.30,pm60,439
5559,SB,27491,15.30,pm60,980
5560,NB,27492,17.00,pm60,335
5561,EB,27492,17.00,pm60,71
5562,WB,27492,16.45,pm60,49
5563,SB,27492,16.15,pm60,31
5564,NB,27493,16.45,pm60,173
5565,EB,27493,15.00,pm60,58
5566,WB,27493,15.00,pm60,29
5567,SB,27493,15.45,pm60,192
5568,NB,27494,16.30,pm60,22
5569,EB,27494,15.00,pm60,1545
5570,WB,27494,16.45,pm60,2140
5571,SB,27494,16.15,pm60,57
5572,NB,27495,16.45,pm60,1331
5573,EB,27495,15.45,pm60,165
5574,WB,27495,17.00,pm60,179
5575,SB,27495,16.45,pm60,704
5576,NB,27496,16.45,pm60,1439
5577,EB,27496,16.30,pm60,1142
5578,WB,27496,17.00,pm60,901
5579,SB,27496,15.00,pm60,892
5580,NB,27497,16.45,pm60,1186
5581,EB,27497,16.45,pm60,1761
5582,WB,27497,16.45,pm60,1440
5583,SB,27497,17.00,pm60,1063
5584,NB,27498,16.45,pm60,352
5585,EB,27498,16.45,pm60,1612
5586,WB,27498,15.00,pm60,1146
5587,SB,27498,15.00,pm60,181
5588,NB,27499,16.45,pm60,348
5589,EB,27499,15.00,pm60,132
5590,WB,27499,15.00,pm60,83
5591,SB,27499,15.30,pm60,150
5592,NB,27500,15.45,pm60,26
5593,EB,27500,16.15,pm60,1377
5594,WB,27500,16.15,pm60,791
5595,SB,27500,17.00,pm60,32
5596,NB,27501,0.00,pm60,0
5597,EB,27501,16.30,pm60,1375
5598,WB,27501,16.30,pm60,723
5599,SB,27501,16.30,pm60,11
5600,NB,27502,17.00,pm60,592
5601,EB,27502,15.15,pm60,1515
5602,WB,27502,17.00,pm60,1874
5603,SB,27502,15.30,pm60,277
5604,NB,27503,14.30,pm60,25
5605,EB,27503,15.45,pm60,1217
5606,WB,27503,15.15,pm60,1180
5607,SB,27503,0.00,pm60,0
5608,NB,27504,15.30,pm60,307
5609,EB,27504,16.30,pm60,11
5610,WB,27504,15.00,pm60,28
5611,SB,27504,15.00,pm60,178
5612,NB,27507,15.30,pm60,319
5613,EB,27507,17.00,pm60,17
5614,WB,27507,15.00,pm60,15
5615,SB,27507,15.00,pm60,193
5616,NB,27508,17.00,pm60,468
5617,EB,27508,16.00,pm60,9
5618,WB,27508,16.45,pm60,139
5619,SB,27508,16.30,pm60,426
5620,NB,27509,17.00,pm60,726
5621,EB,27509,0.00,pm60,0
5622,WB,27509,17.00,pm60,45
5623,SB,27509,16.45,pm60,567
5624,NB,27510,15.00,pm60,4
5625,EB,27510,17.00,pm60,1301
5626,WB,27510,15.00,pm60,678
5627,SB,27510,15.45,pm60,27
5628,NB,27511,16.30,pm60,18
5629,EB,27511,16.30,pm60,868
5630,WB,27511,16.45,pm60,1089
5631,SB,27511,15.30,pm60,20
5632,NB,27635,4.15,pm60,1249
5633,EB,27635,3.00,pm60,25
5634,WB,27635,4.30,pm60,51
5635,SB,27635,3.15,pm60,813
5636,NB,27638,5.00,pm60,940
5637,EB,27638,4.30,pm60,240
5638,WB,27638,4.45,pm60,34
5639,SB,27638,4.45,pm60,608
5640,NB,27429,17.00,pm60,370
5641,EB,27429,16.30,pm60,88
5642,WB,27429,0.00,pm60,0
5643,SB,27429,15.00,pm60,240
5644,NB,27430,14.30,pm60,102
5645,EB,27430,15.15,pm60,1284
5646,WB,27430,14.30,pm60,1106
5647,SB,27430,15.30,pm60,45
5648,NB,27431,17.00,pm60,459
5649,EB,27431,15.45,pm60,471
5650,WB,27431,17.00,pm60,275
5651,SB,27431,16.15,pm60,288
5652,NB,27432,16.00,pm60,1260
5653,EB,27432,16.15,pm60,109
5654,WB,27432,16.30,pm60,40
5655,SB,27432,15.30,pm60,1329
5656,NB,27433,16.45,pm60,968
5657,EB,27433,17.00,pm60,91
5658,WB,27433,16.30,pm60,52
5659,SB,27433,16.00,pm60,446
5660,NB,27434,0.00,pm60,0
5661,EB,27434,16.45,pm60,512
5662,WB,27434,16.30,pm60,412
5663,SB,27434,15.00,pm60,18
5664,NB,27435,16.30,pm60,31
5665,EB,27435,15.00,pm60,362
5666,WB,27435,17.00,pm60,164
5667,SB,27435,0.00,pm60,0
5668,NB,27436,15.15,pm60,114
5669,EB,27436,17.00,pm60,1334
5670,WB,27436,15.00,pm60,1008
5671,SB,27436,16.00,pm60,180
5672,NB,27437,16.45,pm60,1320
5673,EB,27437,16.15,pm60,1202
5674,WB,27437,17.00,pm60,789
5675,SB,27437,15.45,pm60,1061
5676,NB,27438,17.00,pm60,1604
5677,EB,27438,15.15,pm60,1147
5678,WB,27438,17.00,pm60,1195
5679,SB,27438,17.00,pm60,1313
5680,NB,27439,17.00,pm60,105
5681,EB,27439,16.00,pm60,115
5682,WB,27439,16.00,pm60,15
5683,SB,27439,0.00,pm60,0
5684,NB,27440,17.00,pm60,1592
5685,EB,27440,16.15,pm60,41
5686,WB,27440,0.00,pm60,0
5687,SB,27440,17.00,pm60,1158
5688,NB,27441,17.00,pm60,251
5689,EB,27441,17.00,pm60,699
5690,WB,27441,0.00,pm60,0
5691,SB,27441,15.00,pm60,236
5692,NB,27442,15.30,pm60,5
5693,EB,27442,15.30,pm60,55
5694,WB,27442,15.15,pm60,62
5695,SB,27442,15.00,pm60,43
5696,NB,27443,17.00,pm60,145
5697,EB,27443,17.00,pm60,2181
5698,WB,27443,16.45,pm60,1820
5699,SB,27443,0.00,pm60,0
5700,NB,27444,16.30,pm60,53
5701,EB,27444,17.00,pm60,1797
5702,WB,27444,15.00,pm60,1159
5703,SB,27444,17.00,pm60,111
5704,NB,27445,15.00,pm15,74
5705,EB,27445,16.30,pm15,1252
5706,WB,27445,15.00,pm15,1122
5707,SB,27445,15.00,pm15,116
5708,NB,27446,16.00,pm60,824
5709,EB,27446,17.00,pm60,1804
5710,WB,27446,16.45,pm60,629
5711,SB,27446,17.00,pm60,1500
5712,NB,27447,0.00,pm60,0
5713,EB,27447,17.00,pm60,1799
5714,WB,27447,17.00,pm60,1865
5715,SB,27447,15.15,pm60,66
5716,NB,27448,15.30,pm60,22
5717,EB,27448,17.00,pm60,1753
5718,WB,27448,15.00,pm60,1164
5719,SB,27448,15.00,pm60,64
5720,NB,27449,16.00,pm60,555
5721,EB,27449,0.00,pm60,0
5722,WB,27449,17.00,pm60,59
5723,SB,27449,16.15,pm60,572
5724,NB,27450,16.45,pm60,136
5725,EB,27450,16.45,pm60,902
5726,WB,27450,17.00,pm60,1420
5727,SB,27450,16.30,pm60,17
5728,NB,27451,17.00,pm60,981
5729,EB,27451,15.00,pm60,1445
5730,WB,27451,17.00,pm60,1283
5731,SB,27451,16.45,pm60,626
5732,NB,27452,15.45,pm60,26
5733,EB,27452,16.30,pm60,602
5734,WB,27452,17.00,pm60,277
5735,SB,27452,0.00,pm60,0
5736,NB,27453,16.45,pm60,869
5737,EB,27453,16.45,pm60,138
5738,WB,27453,0.00,pm60,0
5739,SB,27453,16.30,pm60,728
5740,NB,27454,17.00,pm60,1035
5741,EB,27454,17.00,pm60,1180
5742,WB,27454,16.45,pm60,1324
5743,SB,27454,15.00,pm60,552
5744,NB,27455,17.00,pm60,1055
5745,EB,27455,17.00,pm60,288
5746,WB,27455,17.00,pm60,255
5747,SB,27455,17.00,pm60,1184
5748,NB,27456,16.45,pm60,469
5749,EB,27456,15.15,pm60,16
5750,WB,27456,0.00,pm60,0
5751,SB,27456,15.00,pm60,443
5752,NB,27457,16.00,pm60,663
5753,EB,27457,15.00,pm60,139
5754,WB,27457,15.00,pm60,37
5755,SB,27457,14.45,pm60,490
5756,NB,27458,14.45,pm60,639
5757,EB,27458,14.30,pm60,70
5758,WB,27458,14.30,pm60,17
5759,SB,27458,14.30,pm60,471
5760,NB,27459,15.00,pm60,626
5761,EB,27459,14.30,pm60,107
5762,WB,27459,14.30,pm60,10
5763,SB,27459,14.30,pm60,462
5764,NB,27460,15.00,pm60,403
5765,EB,27460,14.30,pm60,113
5766,WB,27460,14.15,pm60,24
5767,SB,27460,14.30,pm60,353
5768,NB,27461,17.00,pm60,827
5769,EB,27461,16.45,pm60,73
5770,WB,27461,16.30,pm60,26
5771,SB,27461,17.00,pm60,612
5772,NB,27462,15.15,pm60,127
5773,EB,27462,16.00,pm60,1026
5774,WB,27462,14.30,pm60,894
5775,SB,27462,14.30,pm60,172
5776,NB,27463,17.00,pm60,1333
5777,EB,27463,17.00,pm60,47
5778,WB,27463,15.15,pm60,101
5779,SB,27463,16.30,pm60,766
5780,NB,27464,15.00,pm60,65
5781,EB,27464,17.00,pm60,383
5782,WB,27464,16.00,pm60,261
5783,SB,27464,16.30,pm60,8
5784,NB,27465,17.00,pm60,664
5785,EB,27465,17.00,pm60,59
5786,WB,27465,15.00,pm60,60
5787,SB,27465,17.00,pm60,207
5788,NB,27466,16.30,pm60,338
5789,EB,27466,17.00,pm60,547
5790,WB,27466,16.45,pm60,820
5791,SB,27466,17.00,pm60,640
5792,NB,27467,15.45,pm60,188
5793,EB,27467,15.00,pm60,34
5794,WB,27467,0.00,pm60,0
5795,SB,27467,16.45,pm60,166
5796,NB,27468,0.00,pm60,0
5797,EB,27468,15.00,pm60,565
5798,WB,27468,17.00,pm60,605
5799,SB,27468,17.00,pm60,115
5800,NB,27469,15.15,pm60,1822
5801,EB,27469,16.30,pm60,111
5802,WB,27469,17.00,pm60,1098
5803,SB,27469,16.45,pm60,1430
5804,NB,27470,0.00,pm60,0
5805,EB,27470,16.45,pm60,901
5806,WB,27470,16.30,pm60,352
5807,SB,27470,16.30,pm60,64
5808,NB,27471,15.00,pm60,125
5809,EB,27471,16.45,pm60,1080
5810,WB,27471,17.00,pm60,931
5811,SB,27471,15.30,pm60,42
5812,NB,27472,17.00,pm60,2494
5813,EB,27472,17.00,pm60,276
5814,WB,27472,17.00,pm60,1156
5815,SB,27472,17.00,pm60,1559
5816,NB,27473,16.15,pm60,39
5817,EB,27473,16.30,pm60,514
5818,WB,27473,17.00,pm60,513
5819,SB,27473,16.45,pm60,65
5820,NB,27474,17.00,pm60,1657
5821,EB,27474,16.45,pm60,148
5822,WB,27474,16.15,pm60,182
5823,SB,27474,16.45,pm60,1137
5824,NB,16680,4.15,pm60,526
5825,EB,16680,4.00,pm60,31
5826,WB,16680,3.00,pm60,68
5827,SB,16680,5.00,pm60,370
5828,NB,16737,2.00,pm60,83
5829,EB,16737,2.00,pm60,0
5830,WB,16737,2.00,pm60,38
5831,SB,16737,2.30,pm60,143
5832,NB,16857,5.00,pm60,62
5833,EB,16857,3.00,pm60,0
5834,WB,16857,3.00,pm60,0
5835,SB,16857,3.00,pm60,0
5836,NB,16900,3.30,pm60,55
5837,EB,16900,4.45,pm60,2377
5838,WB,16900,3.00,pm60,1963
5839,SB,16900,3.00,pm60,0
5840,NB,17029,5.00,pm60,1496
5841,EB,17029,3.30,pm60,48
5842,WB,17029,4.15,pm60,94
5843,SB,17029,5.00,pm60,1449
5844,NB,17039,5.00,pm60,1366
5845,EB,17039,5.00,pm60,1648
5846,WB,17039,5.00,pm60,1213
5847,SB,17039,4.45,pm60,1047
5848,NB,17043,5.00,pm60,1401
5849,EB,17043,3.00,pm60,0
5850,WB,17043,3.45,pm60,781
5851,SB,17043,3.00,pm60,596
